# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_46	cds	175976	176578	-	BENMGJ_02956	352.0	2.3e-123	1.0	0.873	0.895	UniRef:UniRef50_A9MLK4
contig_46	ncRNA	176762	176910	+	BENMGJ_02957	178.7	2.0e-28	-	-	-	RFAM:RF02062
contig_46	cds	177208	178107	+	BENMGJ_02958	604.0	3.5e-220	1.0	0.997	1.0	UniRef:UniRef50_A9MLK3
contig_46	cds	178180	179208	+	BENMGJ_02959	574.0	1.1e-206	0.997	0.994	0.874	UniRef:UniRef50_P45417
contig_46	cds	179559	180881	+	BENMGJ_02960	754.0	1.1e-273	1.166	1.0	0.807	UniRef:UniRef50_P37643
contig_46	cds	180921	182981	-	BENMGJ_02961	812.0	3.3e-288	1.128	1.004	0.536	UniRef:UniRef50_A0A1Q8T4T2
contig_46	cds	183091	183858	-	BENMGJ_02962	287.0	5.4e-96	0.906	0.862	0.567	UniRef:UniRef50_B2VCK9
contig_46	cds	184087	185016	+	BENMGJ_02963	478.0	4.9e-169	0.984	0.859	0.770	UniRef:UniRef50_A0A7K3W7M9
contig_46	cds	185070	186557	-	BENMGJ_02964	754.0	1.9e-272	1.057	1.0	0.736	UniRef:UniRef50_P37648
contig_46	cds	186777	188063	-	BENMGJ_02965	756.0	5.5e-278	1.0	1.0	0.949	BlastRules:WP_000858214
contig_46	cds	188221	190227	-	BENMGJ_02966	1033.0	0.0	0.993	0.926	0.801	UniRef:UniRef50_P37649
contig_46	cds	190401	193943	-	BENMGJ_02967	1704.0	0.0	1.055	0.992	0.733	UniRef:UniRef50_P37650
contig_46	cds	193925	195034	-	BENMGJ_02968	456.0	8.5e-159	0.967	0.890	0.608	UniRef:UniRef50_P37651
contig_46	cds	195038	197188	-	BENMGJ_02969	1100.0	0.0	1.0	0.830	0.740	UniRef:UniRef50_P37652
contig_46	cds	197349	199973	-	BENMGJ_02970	984.0	0.0	0.978	0.966	0.557	UniRef:UniRef50_A0A7U7ERY7
contig_46	cds	199970	200722	-	BENMGJ_02971	380.0	7.0e-133	0.968	0.942	0.740	UniRef:UniRef50_I2B428
contig_46	cds	200723	200926	-	BENMGJ_02972	-	-	-	-	-	-
contig_46	cds	201183	202742	+	BENMGJ_02973	976.0	0.0	0.948	0.893	0.970	UniRef:UniRef50_P37657
contig_46	cds	202739	202930	+	BENMGJ_02974	-	-	-	-	-	-
contig_46	cds	202927	204606	+	BENMGJ_02975	942.0	0.0	1.0	0.899	0.816	UniRef:UniRef50_P37659
contig_46	cds	204688	204795	-	BENMGJ_02976	75.1	6.2e-19	1.0	0.814	1.0	UniRef:UniRef50_A0A234WDZ3
contig_46	ncRNA	204843	204908	+	BENMGJ_02977	75.1	5.4e-15	-	-	-	RFAM:RF01813
contig_46	cds	205427	206725	+	BENMGJ_02978	811.0	3.4e-297	1.0	0.973	1.0	UniRef:UniRef50_P37660
contig_46	cds	206826	207839	-	BENMGJ_02979	642.0	7.6e-236	0.991	1.0	0.952	BlastRules:WP_000107012
contig_46	cds	207836	208819	-	BENMGJ_02980	434.0	4.9e-152	0.972	0.988	0.695	UniRef:UniRef50_A0A2X3JYC5
contig_46	cds	208830	209732	-	BENMGJ_02981	501.0	3.3e-178	0.990	0.823	0.946	UniRef:UniRef50_P0AEG1
contig_46	cds	209742	210761	-	BENMGJ_02982	648.0	1.5e-235	1.0	0.890	0.976	UniRef:UniRef50_P0AEF8
contig_46	cds	210918	212525	-	BENMGJ_02983	932.0	0.0	0.991	0.904	0.845	UniRef:UniRef50_P33950
contig_46	cds	213081	214406	-	BENMGJ_02984	775.0	1.2e-282	0.989	0.952	0.956	UniRef:UniRef50_Q8ZLA8
contig_46	cds	214464	215588	-	BENMGJ_02985	709.0	1.4e-258	0.989	0.930	0.868	UniRef:UniRef50_A9BRD5
contig_46	cds	215738	216745	+	BENMGJ_02986	586.0	6.4e-211	1.0	0.877	0.907	UniRef:UniRef50_A0A655ETQ6
contig_46	ncRNA-region	216737	216853	-	-	70.8	4.3e-10	-	-	-	RFAM:RF00391
contig_46	tRNA	216891	216967	-	BENMGJ_02987	76.0	-	-	-	-	-
contig_46	cds	217058	218749	-	BENMGJ_02988	768.0	6.9e-276	1.009	0.964	0.651	UniRef:UniRef50_P37661
contig_46	cds	218967	219494	-	BENMGJ_02989	349.0	2.4e-125	1.0	1.0	1.0	BlastRules:WP_000792957
contig_46	cds	219500	220579	-	BENMGJ_02990	702.0	5.6e-259	1.0	1.0	1.0	BlastRules:WP_000914255
contig_46	cds	220597	223125	-	BENMGJ_02991	1677.0	0.0	1.0	1.0	1.0	VFDB:VFG000454
contig_46	cds	223148	223846	-	BENMGJ_02992	-	-	1.0	1.0	1.0	NCBIProtein:WXV87835.1
contig_46	cds	223931	224455	-	BENMGJ_02993	328.0	2.7e-117	1.0	1.0	1.0	BlastRules:WP_001519917
contig_46	cds	224783	224971	+	BENMGJ_02994	120.0	2.8e-36	1.0	0.861	0.919	UniRef:UniRef50_A0A1X8W6T3
contig_46	cds	224973	225677	-	BENMGJ_02995	355.0	1.3e-123	0.987	0.909	0.732	UniRef:UniRef50_P37663
contig_46	cds	225834	226415	+	BENMGJ_02996	243.0	2.0e-80	0.979	0.913	0.624	UniRef:UniRef50_A0A061CVY2
contig_46	cds	226393	226833	+	BENMGJ_02997	201.0	8.1e-66	1.0	1.0	0.630	UniRef:UniRef50_A0A2X3EEX4
contig_46	cds	226802	229135	-	BENMGJ_02998	1367.0	0.0	1.104	1.0	0.772	UniRef:UniRef50_P20099
contig_46	cds	229288	229950	+	BENMGJ_02999	341.0	2.6e-118	0.977	0.903	0.870	UniRef:UniRef50_P37665
contig_46	cds	230169	231143	+	BENMGJ_03000	405.0	1.1e-140	0.997	0.973	0.622	UniRef:UniRef50_B4F0A9
contig_46	cds	231193	231903	-	BENMGJ_03001	457.0	3.2e-163	1.0	0.840	1.0	UniRef:UniRef50_P0ADK0
contig_46	cds	232299	232631	+	BENMGJ_03002	216.0	2.1e-72	1.0	0.815	1.0	UniRef:UniRef50_Q8ZLA0
contig_46	ncRNA-region	232756	233183	+	-	434.7	4.3e-47	-	-	-	RFAM:RF01766
contig_46	cds	232920	233132	+	BENMGJ_03003	118.0	4.6e-35	1.0	0.824	0.771	UniRef:UniRef50_A7ME79
contig_46	cds	233306	233845	+	BENMGJ_03004	281.0	3.8e-96	1.0	1.0	0.765	UniRef:UniRef50_A0A0F6TXF2
contig_46	cds	234217	234702	-	BENMGJ_03005	266.0	1.7e-90	0.944	0.800	0.862	UniRef:UniRef50_Q8ZL98
contig_46	cds	234690	234956	-	BENMGJ_03006	153.0	2.0e-48	1.0	1.0	0.886	UniRef:UniRef50_A0A291E5R7
contig_46	cds	235155	235622	-	BENMGJ_03007	203.0	5.8e-66	0.994	0.917	0.669	UniRef:UniRef50_R8X2Q4
contig_46	ncRNA	236169	236239	+	BENMGJ_03008	98.1	2.7e-15	-	-	-	RFAM:RF02064
contig_46	cds	236251	238320	-	BENMGJ_03009	1272.0	0.0	1.075	1.0	0.903	UniRef:UniRef50_P00961
contig_46	cds	238330	239241	-	BENMGJ_03010	611.0	1.8e-221	1.0	0.804	0.964	UniRef:UniRef50_P00960
contig_46	cds	239380	239682	-	BENMGJ_03011	184.0	2.3e-60	0.940	0.904	0.979	UniRef:UniRef50_Q8ZL94
contig_46	cds	239848	240843	+	BENMGJ_03012	449.0	8.8e-157	1.0	0.860	0.659	UniRef:UniRef50_P37669
contig_46	cds	240866	241219	-	BENMGJ_03013	221.0	2.4e-74	1.103	1.0	0.884	UniRef:UniRef50_A8ARE9
contig_46	cds	241394	242848	-	BENMGJ_03014	587.0	1.6e-206	0.998	0.908	0.590	UniRef:UniRef50_P09099
contig_46	cds	242948	244270	-	BENMGJ_03015	642.0	1.9e-229	0.989	0.850	0.694	UniRef:UniRef50_P00944
contig_46	cds	244633	245811	+	BENMGJ_03016	720.0	1.3e-262	1.0	0.951	0.923	UniRef:UniRef50_P0ACI3
contig_46	cds	245872	246696	-	BENMGJ_03017	489.0	8.7e-175	1.0	0.893	1.0	UniRef:UniRef50_P27297
contig_46	cds	247012	249039	+	BENMGJ_03018	1165.0	0.0	1.001	0.916	0.805	UniRef:UniRef50_P25718
contig_46	cds	249213	250463	+	BENMGJ_03019	803.0	5.6e-294	1.0	0.865	0.925	UniRef:UniRef50_P09053
contig_46	cds	250500	250973	-	BENMGJ_03020	196.0	4.6e-63	1.051	0.878	0.588	UniRef:UniRef50_A0A3P2EL24
contig_46	cds	251090	251890	-	BENMGJ_03021	488.0	5.9e-177	0.981	0.926	0.920	BlastRules:WP_000514240
contig_46	cds	252120	253118	+	BENMGJ_03022	578.0	4.6e-208	1.0	0.912	0.837	UniRef:UniRef50_P37672
contig_46	cds	253130	253594	+	BENMGJ_03023	263.0	7.1e-90	1.0	0.911	0.818	UniRef:UniRef50_A0A0F5F162
contig_46	cds	253618	254550	+	BENMGJ_03024	493.0	3.7e-175	0.984	0.894	0.770	UniRef:UniRef50_A1XPK1
contig_46	cds	254689	255162	+	BENMGJ_03025	298.0	7.1e-104	1.0	1.0	1.0	UniRef:UniRef50_A0A376KKI0
contig_46	cds	255165	256442	+	BENMGJ_03026	447.0	7.0e-154	1.007	0.960	0.558	UniRef:UniRef50_A0A068TB37
contig_46	cds	256454	257440	+	BENMGJ_03027	537.0	1.3e-192	0.942	0.922	0.874	UniRef:UniRef50_P37676
contig_46	cds	257444	258940	+	BENMGJ_03028	642.0	5.3e-228	0.974	0.893	0.643	UniRef:UniRef50_P44991
contig_46	cds	258937	259599	+	BENMGJ_03029	409.0	1.4e-145	1.0	0.969	0.941	UniRef:UniRef50_P37678
contig_46	cds	259592	260452	+	BENMGJ_03030	402.0	7.9e-140	0.983	0.852	0.680	UniRef:UniRef50_P37679
contig_46	cds	260446	261141	+	BENMGJ_03031	378.0	3.5e-132	1.0	0.843	0.775	UniRef:UniRef50_P08203
contig_46	cds	261302	262156	-	BENMGJ_03032	448.0	2.0e-158	1.092	1.0	0.729	UniRef:UniRef50_A0A0D8W9T9
contig_46	cds	262381	264336	+	BENMGJ_03033	995.0	0.0	0.808	1.0	0.886	UniRef:UniRef50_A0A4Z0LLU4
contig_46	cds	264454	265992	-	BENMGJ_03034	1011.0	0.0	1.0	1.0	0.965	BlastRules:WP_000183980
contig_46	cds	266161	267042	+	BENMGJ_03035	590.0	4.5e-214	0.986	0.838	0.990	UniRef:UniRef50_A9MLE3
contig_46	cds	267290	269140	-	BENMGJ_03036	704.0	1.6e-248	1.081	0.991	0.559	UniRef:UniRef50_K8WL70
contig_46	cds	269137	270528	-	BENMGJ_03037	685.0	6.8e-246	0.987	0.887	0.794	UniRef:UniRef50_P0A821
contig_46	cds	270627	271235	-	BENMGJ_03038	387.0	5.2e-137	1.0	0.874	0.990	UniRef:UniRef50_P0ACA1
contig_46	cds	271711	273627	+	BENMGJ_03039	1165.0	0.0	0.998	1.0	0.956	BlastRules:WP_000093247
contig_46	cds	273848	274996	+	BENMGJ_03040	679.0	9.3e-247	1.034	1.0	0.896	UniRef:UniRef50_Q8Z9X0
contig_46	cds	274993	275583	+	BENMGJ_03041	340.0	5.1e-121	0.974	0.979	0.927	BlastRules:WP_000228269
contig_46	cds	275593	275802	-	BENMGJ_03042	124.0	2.1e-37	0.971	0.957	0.925	UniRef:UniRef50_A9MLC7
contig_46	cds	276093	276455	+	BENMGJ_03043	150.0	5.1e-46	1.0	0.889	0.692	UniRef:UniRef50_P0ADK8
contig_46	cds	276943	277626	+	BENMGJ_03044	398.0	1.8e-140	1.123	1.0	0.886	UniRef:UniRef50_Q8ZL65
contig_46	cds	277670	282013	+	BENMGJ_03045	1831.0	0.0	1.010	1.0	0.979	BlastRules:WP_001079584
contig_46	ncRNA	282029	282136	-	BENMGJ_03046	131.6	1.4e-23	-	-	-	RFAM:RF02055
contig_46	cds	282312	283967	+	BENMGJ_03047	680.0	1.1e-240	1.045	0.917	0.634	UniRef:UniRef50_P33231
contig_46	cds	283964	284740	+	BENMGJ_03048	444.0	7.6e-158	0.988	0.885	0.875	UniRef:UniRef50_P0ACL7
contig_46	cds	284737	285927	+	BENMGJ_03049	636.0	6.3e-229	0.947	0.856	0.848	UniRef:UniRef50_P33232
contig_46	cds	285992	286465	+	BENMGJ_03050	261.0	4.3e-89	0.873	0.938	0.927	UniRef:UniRef50_A0A7G2IVK6
contig_46	cds	286533	287537	-	BENMGJ_03051	567.0	9.0e-204	1.0	0.895	0.856	UniRef:UniRef50_A0A0J1PNR1
contig_46	cds	287856	289052	+	BENMGJ_03052	798.0	1.3e-295	1.0	1.0	1.0	BlastRules:WP_001218249
contig_46	cds	289126	290436	+	BENMGJ_03053	509.0	2.3e-177	0.975	0.874	0.569	UniRef:UniRef50_A0A0J1LZQ7
contig_46	cds	290519	291340	-	BENMGJ_03054	458.0	1.7e-162	1.0	0.867	0.839	UniRef:UniRef50_P0A9D4
contig_46	cds	291418	292437	-	BENMGJ_03055	595.0	3.1e-214	0.982	0.814	0.925	UniRef:UniRef50_P0A6S7
contig_46	cds	292437	292904	-	BENMGJ_03056	274.0	3.8e-94	0.955	0.943	0.892	UniRef:UniRef50_B2VL52
contig_46	cds	292948	293199	-	BENMGJ_03057	92.4	2.4e-24	0.952	0.832	0.570	UniRef:UniRef50_A0A2X3DLN4
contig_46	cds	293285	293716	-	BENMGJ_03058	184.0	7.0e-59	0.993	0.979	0.641	UniRef:UniRef50_A0A6L6FAE8
contig_46	cds	293964	295508	+	BENMGJ_03059	972.0	0.0	1.0	0.873	0.951	UniRef:UniRef50_P37689
contig_46	cds	295518	296801	+	BENMGJ_03060	384.0	6.1e-128	1.108	0.940	0.505	UniRef:UniRef50_P37690
contig_46	cds	296805	297767	+	BENMGJ_03061	390.0	1.9e-134	1.006	0.955	0.649	UniRef:UniRef50_A0A380PW27
contig_46	cds	297754	298788	-	BENMGJ_03062	472.0	4.6e-166	0.974	0.931	0.678	UniRef:UniRef50_P11290
contig_46	ncRNA	298994	299053	-	BENMGJ_03063	94.4	9.7e-17	-	-	-	RFAM:RF02056
contig_46	cds	299282	300307	-	BENMGJ_03064	554.0	6.5e-200	0.827	0.996	0.961	UniRef:UniRef50_A0A2X2T2A0
contig_46	cds	300317	301513	-	BENMGJ_03065	543.0	1.0e-191	1.003	0.845	0.697	UniRef:UniRef50_A0A083ZUJ6
contig_46	cds	301716	302648	+	BENMGJ_03066	608.0	2.4e-220	1.0	0.812	0.961	UniRef:UniRef50_P67910
contig_46	cds	302651	303697	+	BENMGJ_03067	645.0	9.6e-234	0.951	0.832	0.940	UniRef:UniRef50_P37692
contig_46	cds	303697	304650	+	BENMGJ_03068	516.0	2.6e-184	0.927	0.860	0.837	UniRef:UniRef50_P0DX54
contig_46	cds	304690	305904	+	BENMGJ_03069	553.0	5.3e-196	1.002	0.955	0.654	UniRef:UniRef50_P26471
contig_46	cds	305961	307106	-	BENMGJ_03070	741.0	3.2e-271	0.992	0.967	0.989	UniRef:UniRef50_P26470
contig_46	cds	307207	308016	-	BENMGJ_03071	399.0	3.6e-139	0.974	0.840	0.706	UniRef:UniRef50_P27241
contig_46	cds	308166	308864	-	BENMGJ_03072	317.0	3.3e-108	0.996	0.828	0.667	UniRef:UniRef50_P27240
contig_46	cds	308887	309897	-	BENMGJ_03073	672.0	5.1e-248	1.0	1.0	1.0	BlastRules:WP_000376841
contig_46	cds	309915	310937	-	BENMGJ_03074	397.0	3.2e-136	1.088	0.976	0.532	UniRef:UniRef50_P27128
contig_46	cds	310934	312013	-	BENMGJ_03075	678.0	4.4e-247	0.922	0.869	0.988	UniRef:UniRef50_P27127
contig_46	cds	312083	312292	-	BENMGJ_03076	131.0	2.6e-40	0.971	0.827	0.940	UniRef:UniRef50_P40824
contig_46	cds	312348	313145	-	BENMGJ_03077	417.0	5.0e-147	0.921	0.900	0.807	UniRef:UniRef50_A0A377DB85
contig_46	cds	313138	314262	-	BENMGJ_03078	483.0	8.7e-170	0.995	0.974	0.618	UniRef:UniRef50_O68209
contig_46	cds	314259	315329	-	BENMGJ_03079	471.0	1.7e-165	0.963	0.940	0.653	UniRef:UniRef50_P25742
contig_46	ncRNA-region	315377	315415	-	-	35.6	4.5e-07	-	-	-	RFAM:RF01707
contig_46	cds	315738	317015	+	BENMGJ_03080	678.0	1.7e-244	0.991	0.913	0.793	UniRef:UniRef50_A0A084A2C0
contig_46	cds	317024	317503	+	BENMGJ_03081	293.0	2.7e-101	0.994	0.814	0.918	UniRef:UniRef50_P0A6I6
contig_46	cds	317531	318340	-	BENMGJ_03082	327.0	3.3e-111	0.996	0.887	0.578	UniRef:UniRef50_Q65R59
contig_46	cds	318438	318605	-	BENMGJ_03083	58.2	1.0e-11	0.891	0.860	0.571	UniRef:UniRef50_A0A5P9IIW8
contig_46	cds	318626	318862	-	BENMGJ_03084	102.0	9.2e-29	0.910	0.922	0.676	UniRef:UniRef50_Q491X0
contig_46	cds	319080	319745	-	BENMGJ_03085	287.0	1.4e-97	0.833	0.925	0.772	UniRef:UniRef50_A0A0H8NNL7
contig_46	cds	319918	321141	+	BENMGJ_03086	548.0	2.7e-193	0.993	0.845	0.698	UniRef:UniRef50_A0A084A2C7
contig_46	cds	321119	321577	+	BENMGJ_03087	252.0	4.1e-85	0.987	0.815	0.793	UniRef:UniRef50_Q5ZSN0
contig_46	cds	321685	322281	+	BENMGJ_03088	302.0	2.8e-103	1.0	0.825	0.798	UniRef:UniRef50_P0C093
contig_46	cds	322359	323000	-	BENMGJ_03089	301.0	1.6e-102	1.0	0.807	0.685	UniRef:UniRef50_P50587
contig_46	cds	323079	323795	-	BENMGJ_03090	271.0	3.1e-90	0.975	0.875	0.612	UniRef:UniRef50_R9M712
contig_46	cds	323921	324784	+	BENMGJ_03091	361.0	2.4e-123	1.003	0.811	0.646	UniRef:UniRef50_P23839
contig_46	cds	324834	325736	-	BENMGJ_03092	404.0	7.4e-141	0.993	0.971	0.668	UniRef:UniRef50_V5U293
contig_46	cds	325810	326691	+	BENMGJ_03093	390.0	2.7e-135	0.986	0.900	0.654	UniRef:UniRef50_N9EX43
contig_46	cds	326942	327559	+	BENMGJ_03094	351.0	4.9e-123	1.0	1.0	0.868	UniRef:UniRef50_A0A088QDU6
contig_46	cds	327556	329241	-	BENMGJ_03095	684.0	8.2e-243	0.996	0.982	0.564	UniRef:UniRef50_A4W502
contig_46	cds	329498	330121	+	BENMGJ_03096	357.0	1.0e-124	0.995	0.817	0.883	UniRef:UniRef50_Q8ZJQ2
contig_46	cds	330176	330451	+	BENMGJ_03097	92.4	4.6e-24	0.956	0.813	0.552	UniRef:UniRef50_A0A2D4TDH0
contig_46	cds	330470	332581	+	BENMGJ_03098	1180.0	0.0	1.0	0.968	0.855	UniRef:UniRef50_Q9KNM2
contig_46	cds	332586	333275	+	BENMGJ_03099	404.0	6.9e-143	1.0	0.939	0.900	UniRef:UniRef50_Q6DB63
contig_46	cds	333281	335362	+	BENMGJ_03100	1281.0	0.0	1.0	0.881	0.944	UniRef:UniRef50_P24230
contig_46	cds	335365	336216	-	BENMGJ_03101	396.0	1.2e-137	1.0	0.865	0.686	UniRef:UniRef50_B7LVL5
contig_46	cds	336219	337424	-	BENMGJ_03102	457.0	2.1e-158	1.015	0.964	0.624	UniRef:UniRef50_A0A376VD50
contig_46	cds	337652	339043	+	BENMGJ_03103	838.0	2.9e-309	0.998	0.998	0.952	BlastRules:WP_001295238
contig_46	cds	339164	340873	+	BENMGJ_03104	994.0	0.0	0.979	0.919	0.883	UniRef:UniRef50_P31433
contig_46	cds	340976	343294	-	BENMGJ_03105	887.0	5.0e-316	0.942	0.904	0.572	UniRef:UniRef50_A0A7X7STN3
contig_46	cds	343306	344688	-	BENMGJ_03106	858.0	2.4e-313	1.246	1.0	0.801	UniRef:UniRef50_P31435
contig_46	tRNA	344976	345070	+	BENMGJ_03107	142.5	-	-	-	-	-
contig_46	cds	345387	345731	-	BENMGJ_03108	244.0	8.4e-84	1.0	0.934	1.0	UniRef:UniRef50_A0AAJ1JP90
contig_46	cds	346409	347599	+	BENMGJ_03109	-	-	1.0	1.0	1.0	NCBIProtein:EBA2486913.1
contig_46	cds	347599	347946	+	BENMGJ_03110	-	-	-	-	-	-
contig_46	cds	348133	349170	+	BENMGJ_03111	-	-	1.0	1.0	1.0	NCBIProtein:AAL22613.1
contig_46	cds	349282	349455	-	BENMGJ_03112	-	-	-	-	-	-
contig_46	cds	350469	351086	+	BENMGJ_03113	399.0	7.7e-142	0.980	0.953	0.975	UniRef:UniRef50_V1GZT8
contig_46	cds	351161	354028	+	BENMGJ_03114	1645.0	0.0	1.0	1.0	1.0	VFDB:VFG002304
contig_46	cds	354123	354587	-	BENMGJ_03115	257.0	1.9e-87	1.006	0.923	0.845	UniRef:UniRef50_A0A2I5HQ46
contig_46	cds	354598	355455	-	BENMGJ_03116	592.0	8.4e-216	1.0	0.969	1.0	UniRef:UniRef50_H9L4A6
contig_46	cds	356239	356919	+	BENMGJ_03117	358.0	9.5e-126	0.881	0.980	0.915	UniRef:UniRef50_A0A446CFS7
contig_46	cds	357148	357627	-	BENMGJ_03118	168.0	9.6e-52	1.094	0.906	0.626	UniRef:UniRef50_G8LHN3
contig_46	cds	357828	357920	-	BENMGJ_03119	53.5	1.5e-10	1.0	0.857	1.0	UniRef:UniRef50_A0A6C6Z8W4
contig_46	cds	357942	360668	-	BENMGJ_03120	1713.0	0.0	1.0	1.0	0.998	VFDB:VFG000574
contig_46	cds	360888	361571	-	BENMGJ_03121	436.0	5.1e-158	1.0	0.983	1.0	VFDB:VFG000575
contig_46	ncRNA-region	361755	361867	-	-	125.1	9.7e-20	-	-	-	RFAM:RF02887
contig_46	cds	362092	362994	+	BENMGJ_03122	541.0	4.9e-195	1.0	0.943	0.990	UniRef:UniRef50_O33787
contig_46	cds	363037	363978	-	BENMGJ_03123	420.0	4.7e-147	0.997	1.058	0.705	UniRef:UniRef50_Q32DN3
contig_46	cds	364214	364957	-	BENMGJ_03124	474.0	1.2e-172	1.0	1.0	1.0	BlastRules:WP_001186146
contig_46	cds	364944	366053	-	BENMGJ_03125	705.0	1.0e-259	1.0	1.0	1.0	BlastRules:WP_000188463
contig_46	cds	366057	366914	-	BENMGJ_03126	339.0	1.2e-115	0.947	0.925	0.611	UniRef:UniRef50_A0A542AGN7
contig_46	cds	366914	367663	-	BENMGJ_03127	252.0	2.7e-82	0.980	0.914	0.520	UniRef:UniRef50_R2NSH7
contig_46	cds	367809	368294	-	BENMGJ_03128	325.0	3.2e-114	1.0	0.925	1.0	UniRef:UniRef50_A0A078LI90
contig_46	cds	368305	368730	-	BENMGJ_03129	268.0	3.9e-92	1.099	1.0	0.910	UniRef:UniRef50_A0A0C2A0M6
contig_46	cds	368949	371747	-	BENMGJ_03130	1819.0	0.0	1.0	1.0	0.998	BlastRules:WP_001252662
contig_46	cds	371944	372237	+	BENMGJ_03131	188.0	5.5e-62	1.031	1.0	0.960	UniRef:UniRef50_Q7CPG1
contig_46	cds	372343	373725	+	BENMGJ_03132	661.0	1.2e-236	1.0	0.924	0.667	UniRef:UniRef50_O05508
contig_46	cds	373785	374978	-	BENMGJ_03133	513.0	1.7e-181	0.844	0.963	0.803	UniRef:UniRef50_A0A377UTS3
contig_46	cds	375194	375553	+	BENMGJ_03134	161.0	8.3e-51	0.924	0.917	0.691	UniRef:UniRef50_A0A4C2Z2M1
contig_46	cds	375537	375860	+	BENMGJ_03135	122.0	1.6e-35	0.963	0.880	0.602	UniRef:UniRef50_C5BBX7
contig_46	cds	375951	376220	-	BENMGJ_03136	175.0	3.7e-57	1.0	0.927	1.0	UniRef:UniRef50_A0A486PG94
contig_46	cds	376230	377090	-	BENMGJ_03137	494.0	7.2e-177	1.0	0.963	0.881	UniRef:UniRef50_A0A7D8EI49
contig_46	cds	377153	378637	-	BENMGJ_03138	642.0	1.9e-228	0.994	0.965	0.642	UniRef:UniRef50_A0A376LD31
contig_46	cds	378630	379988	-	BENMGJ_03139	526.0	9.2e-184	0.998	0.926	0.579	UniRef:UniRef50_F5RM46
contig_46	cds	380064	380351	-	BENMGJ_03140	100.0	2.1e-27	0.979	0.912	0.581	UniRef:UniRef50_A0A0R2IZ99
contig_46	cds	380348	380821	-	BENMGJ_03141	203.0	5.5e-66	1.0	0.897	0.624	UniRef:UniRef50_A0A4R1N7F5
contig_46	cds	380839	381582	-	BENMGJ_03142	484.0	2.2e-174	1.0	1.0	0.996	UniRef:UniRef50_A0A4P8SL58
contig_46	cds	381935	382387	-	BENMGJ_03143	182.0	5.8e-58	0.933	0.881	0.650	UniRef:UniRef50_A0A8B6IWN8
contig_46	cds	382580	383971	-	BENMGJ_03144	884.0	0.0	0.998	0.931	0.974	UniRef:UniRef50_P0AGC0
contig_46	cds	384114	385442	-	BENMGJ_03145	804.0	1.8e-293	1.0	0.895	0.889	UniRef:UniRef50_P09836
contig_46	cds	385452	386954	-	BENMGJ_03146	632.0	2.8e-224	0.986	0.955	0.651	UniRef:UniRef50_P09835
contig_46	cds	386954	387544	-	BENMGJ_03147	375.0	2.3e-132	1.0	0.879	0.974	UniRef:UniRef50_P27667
contig_46	cds	387619	388632	-	BENMGJ_03148	562.0	4.2e-203	0.819	0.993	0.982	UniRef:UniRef50_A0A485BCZ6
contig_46	cds	388644	389960	-	BENMGJ_03149	661.0	1.8e-239	0.804	0.997	0.997	UniRef:UniRef50_A0A8S0G4S3
contig_46	cds	389991	390911	-	BENMGJ_03150	380.0	7.0e-131	0.984	0.867	0.618	UniRef:UniRef50_A0A174AFF4
contig_46	cds	391236	392021	+	BENMGJ_03151	290.0	1.0e-96	1.008	0.926	0.567	UniRef:UniRef50_Q67FX0
contig_46	cds	392023	392313	-	BENMGJ_03152	105.0	2.9e-29	0.917	0.800	0.557	UniRef:UniRef50_A0A6S6TUN3
contig_46	cds	392317	394005	-	BENMGJ_03153	649.0	1.4e-228	0.984	0.914	0.586	UniRef:UniRef50_A0A4U9D5U1
contig_46	cds	394112	394210	-	BENMGJ_03154	49.3	7.6e-09	1.0	1.0	0.875	UniRef:UniRef50_R8WKZ8
contig_46	ncRNA	394418	394547	-	BENMGJ_03155	132.2	3.4e-22	-	-	-	RFAM:RF01400
contig_46	cds	394844	394933	+	BENMGJ_03156	37.4	3.5e-04	0.862	0.806	0.960	UniRef:UniRef50_A5A627
contig_46	cds	395053	395886	+	BENMGJ_03157	-	-	-	-	-	-
contig_46	cds	396089	397273	+	BENMGJ_03158	753.0	6.5e-278	1.0	1.0	0.997	BlastRules:WP_000828740
contig_46	cds	397200	398261	-	BENMGJ_03159	541.0	6.8e-193	0.997	0.912	0.756	UniRef:UniRef50_A0A0H3CDG3
contig_46	cds	398349	399272	-	BENMGJ_03160	589.0	2.6e-213	0.997	0.903	0.948	UniRef:UniRef50_P46068
contig_46	cds	399498	400835	+	BENMGJ_03161	589.0	2.0e-209	0.982	0.982	0.725	UniRef:UniRef50_A0A2X2T347
contig_46	cds	400853	402175	+	BENMGJ_03162	506.0	3.1e-176	1.105	1.0	0.568	UniRef:UniRef50_Q8FFF4
contig_46	cds	402257	402787	-	BENMGJ_03163	216.0	8.6e-71	1.0	0.989	0.591	UniRef:UniRef50_J7QIM3
contig_46	cds	402784	403146	-	BENMGJ_03164	184.0	1.1e-59	0.933	0.812	0.821	UniRef:UniRef50_Q329D7
contig_46	cds	403136	403483	-	BENMGJ_03165	123.0	1.3e-35	0.878	0.821	0.604	UniRef:UniRef50_H5V1T0
