# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_101	cds	78208	79251	-	OEKLIE_02651	549.0	1.2e-197	0.844	1.0	0.983	UniRef:UniRef50_A0A564IXG3
contig_101	cds	79248	79805	-	OEKLIE_02652	233.0	7.7e-77	0.978	0.948	0.597	UniRef:UniRef50_A0A318G2B8
contig_101	cds	79802	81733	-	OEKLIE_02653	1066.0	0.0	0.862	0.931	0.982	UniRef:UniRef50_G5Q502
contig_101	cds	81730	82209	-	OEKLIE_02654	229.0	1.7e-76	0.881	0.933	0.821	UniRef:UniRef50_A0A2X3JV19
contig_101	cds	82206	82379	-	OEKLIE_02655	-	-	-	-	-	-
contig_101	cds	82415	83161	-	OEKLIE_02656	365.0	4.2e-128	0.988	1.263	0.780	UniRef:UniRef50_A0A379UYJ0
contig_101	cds	83204	83860	-	OEKLIE_02657	204.0	2.1e-64	0.940	0.858	0.566	UniRef:UniRef50_A0A836S8T1
contig_101	cds	83860	84486	-	OEKLIE_02658	372.0	6.5e-131	0.904	0.803	0.973	UniRef:UniRef50_Q5PKT6
contig_101	cds	84483	85883	-	OEKLIE_02659	835.0	1.3e-305	0.991	0.981	0.855	UniRef:UniRef50_A0A1B7I1Z9
contig_101	cds	86073	86705	-	OEKLIE_02660	399.0	6.2e-142	1.043	1.0	0.950	UniRef:UniRef50_P36662
contig_101	cds	86698	89250	-	OEKLIE_02661	1528.0	0.0	0.946	0.816	0.902	UniRef:UniRef50_P33225
contig_101	cds	89240	90424	-	OEKLIE_02662	562.0	1.5e-200	0.964	0.982	0.679	UniRef:UniRef50_A0A2C6DLY1
contig_101	cds	90518	91246	+	OEKLIE_02663	476.0	3.1e-171	1.0	0.972	1.0	UniRef:UniRef50_P38684
contig_101	cds	91219	92259	-	OEKLIE_02664	664.0	5.5e-242	1.017	1.0	0.952	UniRef:UniRef50_Q8ZKZ4
contig_101	cds	92339	95074	+	OEKLIE_02665	1040.0	0.0	1.001	0.937	0.626	UniRef:UniRef50_P39453
contig_101	cds	95100	96392	-	OEKLIE_02666	782.0	1.2e-285	0.998	0.927	0.886	UniRef:UniRef50_A0A1V9DAV9
contig_101	cds	96522	97670	-	OEKLIE_02667	688.0	8.6e-250	1.110	1.0	0.792	UniRef:UniRef50_Q8ZKZ1
contig_101	cds	97667	98284	-	OEKLIE_02668	364.0	6.4e-128	0.995	0.911	0.897	UniRef:UniRef50_Q6BF16
contig_101	cds	98268	99146	-	OEKLIE_02669	571.0	8.0e-207	0.997	0.901	0.993	UniRef:UniRef50_Q8ZKZ0
contig_101	cds	99143	99832	-	OEKLIE_02670	426.0	4.7e-154	1.0	1.0	0.948	BlastRules:WP_000174305
contig_101	cds	100093	100938	-	OEKLIE_02671	358.0	1.2e-122	0.961	0.826	0.670	UniRef:UniRef50_A0A083ZUP3
contig_101	cds	101244	102506	+	OEKLIE_02672	586.0	2.1e-208	0.981	0.896	0.701	UniRef:UniRef50_A0A3F3IBK7
contig_101	cds	102523	103713	+	OEKLIE_02673	808.0	3.2e-297	1.0	0.973	1.0	UniRef:UniRef50_A0A0K8JC45
contig_101	cds	103828	104724	+	OEKLIE_02674	587.0	3.1e-213	1.0	0.974	0.983	UniRef:UniRef50_A0A564KP99
contig_101	cds	104743	107157	-	OEKLIE_02675	1105.0	0.0	1.011	0.996	0.685	UniRef:UniRef50_A0A0S2JCA5
contig_101	cds	107186	108259	-	OEKLIE_02676	577.0	3.5e-206	0.994	0.831	0.803	UniRef:UniRef50_P0A7H0
contig_101	cds	108407	109507	-	OEKLIE_02677	588.0	1.7e-212	0.809	0.964	0.997	UniRef:UniRef50_A0A7U3M6B6
contig_101	cds	109512	110912	-	OEKLIE_02678	908.0	0.0	1.015	1.0	0.985	UniRef:UniRef50_A0A1C4E0M5
contig_101	ncRNA	110325	110405	+	OEKLIE_02679	112.5	3.5e-22	-	-	-	RFAM:RF02674
contig_101	cds	111766	111963	-	OEKLIE_02680	132.0	6.8e-41	1.0	1.0	1.0	UniRef:UniRef50_C6DK99
contig_102	cds	1212	1973	-	OEKLIE_02681	501.0	7.6e-180	1.0	0.819	0.988	UniRef:UniRef50_A0A3S4G1S0
contig_102	cds	2035	2571	-	OEKLIE_02682	204.0	1.3e-65	0.966	0.920	0.640	UniRef:UniRef50_A8AP81
contig_102	cds	3235	3969	+	OEKLIE_02683	273.0	1.6e-90	1.016	0.849	0.552	UniRef:UniRef50_A0A378BZ07
contig_102	cds	3942	4442	+	OEKLIE_02684	177.0	1.9e-55	0.958	0.946	0.572	UniRef:UniRef50_D2TJN4
contig_102	cds	4742	6316	+	OEKLIE_02685	980.0	0.0	0.990	0.970	0.987	UniRef:UniRef50_A0A3S4HHV7
contig_102	cds	6416	7159	+	OEKLIE_02686	476.0	3.8e-171	1.0	0.954	0.964	UniRef:UniRef50_D2TJN2
contig_102	cds	7132	7620	+	OEKLIE_02687	287.0	7.8e-99	0.932	0.830	0.974	UniRef:UniRef50_A0A344R589
contig_102	cds	8022	8546	+	OEKLIE_02688	225.0	9.0e-74	1.023	0.864	0.612	UniRef:UniRef50_A0A2J4YQS5
contig_102	cds	8804	9331	+	OEKLIE_02689	355.0	4.4e-125	1.069	0.831	0.925	UniRef:UniRef50_H9L417
contig_102	cds	9624	9983	+	OEKLIE_02690	201.0	3.4e-66	1.0	0.908	0.882	UniRef:UniRef50_L0M2Y1
contig_102	cds	10053	11510	-	OEKLIE_02691	912.0	0.0	1.0	1.0	1.0	BlastRules:WP_001521068
contig_102	cds	11527	14694	-	OEKLIE_02692	-	-	1.0	1.0	1.0	NCBIProtein:AAL19305.1
contig_102	cds	14691	15917	-	OEKLIE_02693	-	-	1.0	1.0	1.0	NCBIProtein:AAL19306.1
contig_102	cds	16194	18482	+	OEKLIE_02694	-	-	1.0	1.0	1.0	NCBIProtein:AAL19307.1
contig_102	cds	18494	18958	+	OEKLIE_02695	-	-	1.0	1.0	1.0	NCBIProtein:AAL19308.1
contig_102	cds	19036	19230	+	OEKLIE_02696	125.0	2.9e-40	1.0	1.0	1.0	BlastRules:WP_001159470
contig_102	cds	19523	20776	+	OEKLIE_02697	463.0	6.5e-160	0.950	0.848	0.561	UniRef:UniRef50_A9MMU8
contig_102	cds	20965	22923	+	OEKLIE_02698	-	-	-	-	-	-
contig_102	cds	22933	25905	+	OEKLIE_02699	1128.0	0.0	1.009	0.992	0.585	UniRef:UniRef50_P40815
contig_102	cds	26182	26283	+	OEKLIE_02700	64.7	6.3e-15	1.0	1.0	1.0	UniRef:UniRef50_A0A3V4QZT2
contig_102	cds	26400	27803	+	OEKLIE_02701	586.0	7.8e-206	1.002	0.811	0.628	UniRef:UniRef50_Q8ZRG3
contig_102	cds	27800	28810	+	OEKLIE_02702	448.0	8.9e-157	1.101	1.0	0.616	UniRef:UniRef50_A0A2X4TY02
contig_102	cds	28810	28941	+	OEKLIE_02703	81.3	3.2e-21	1.0	1.0	0.977	UniRef:UniRef50_A0A0J1LXD0
contig_102	cds	29147	30151	+	OEKLIE_02704	432.0	7.8e-151	0.949	0.898	0.678	UniRef:UniRef50_A0A7H5A4H4
contig_102	cds	30315	32405	+	OEKLIE_02705	1392.0	0.0	1.0	0.991	0.999	BlastRules:WP_001127727
contig_102	cds	32446	33078	-	OEKLIE_02706	362.0	5.6e-127	0.995	0.871	0.861	UniRef:UniRef50_P75693
contig_102	cds	33310	33585	+	OEKLIE_02707	140.0	3.2e-43	1.0	0.835	0.769	UniRef:UniRef50_B7LMM4
contig_102	cds	33721	35346	-	OEKLIE_02708	538.0	2.2e-186	0.985	0.983	0.516	UniRef:UniRef50_L8XYI4
contig_102	cds	35611	36498	+	OEKLIE_02709	318.0	1.8e-106	0.990	0.839	0.565	UniRef:UniRef50_Q8EJW1
contig_102	cds	36621	37790	+	OEKLIE_02710	600.0	5.0e-215	0.961	0.912	0.773	UniRef:UniRef50_A0A157SL74
contig_102	cds	37830	39281	+	OEKLIE_02711	949.0	0.0	1.0	1.0	0.983	BlastRules:WP_001272709
contig_102	cds	39322	41208	+	OEKLIE_02712	1158.0	0.0	1.006	1.0	0.894	UniRef:UniRef50_A0A922YQK8
contig_102	cds	41312	42286	-	OEKLIE_02713	600.0	9.0e-217	1.0	0.873	0.938	UniRef:UniRef50_P0ACB2
contig_102	cds	42799	45735	+	OEKLIE_02714	1447.0	0.0	1.148	1.016	0.712	UniRef:UniRef50_P77199
contig_102	cds	45821	46444	+	OEKLIE_02715	288.0	1.0e-97	0.966	0.851	0.690	UniRef:UniRef50_Q8ZRF7
contig_102	cds	46489	47646	-	OEKLIE_02716	563.0	3.1e-202	0.808	0.975	0.910	UniRef:UniRef50_A0A485AFX9
contig_102	cds	47993	49213	+	OEKLIE_02717	500.0	1.6e-174	1.010	0.863	0.620	UniRef:UniRef50_Q08120
contig_102	cds	49228	50322	+	OEKLIE_02718	716.0	1.9e-264	1.0	1.0	1.0	BlastRules:WP_000092067
contig_102	cds	50360	50668	-	OEKLIE_02719	186.0	6.0e-61	1.0	0.895	0.853	UniRef:UniRef50_A0A2S4MUA2
contig_102	cds	50936	51151	+	OEKLIE_02720	132.0	1.4e-40	0.915	0.929	0.908	UniRef:UniRef50_A0A8T6QDE3
contig_102	cds	51177	52289	-	OEKLIE_02721	472.0	4.9e-165	0.989	0.895	0.642	UniRef:UniRef50_P0A1F0
contig_102	cds	52379	53062	+	OEKLIE_02722	319.0	1.7e-109	0.996	0.908	0.677	UniRef:UniRef50_Q8Z8Z5
contig_102	cds	53231	54442	+	OEKLIE_02723	678.0	3.6e-245	0.995	0.887	0.888	UniRef:UniRef50_A8AK88
contig_102	cds	54739	54999	+	OEKLIE_02724	140.0	2.3e-43	1.0	0.819	0.884	UniRef:UniRef50_P0AAN9
contig_102	cds	55351	55671	+	OEKLIE_02725	-	-	-	-	-	-
contig_102	cds	55763	56875	+	OEKLIE_02726	555.0	5.0e-198	0.995	0.922	0.755	UniRef:UniRef50_P0AAP1
contig_102	cds	56890	57699	-	OEKLIE_02727	488.0	1.5e-174	0.981	0.830	0.955	UniRef:UniRef50_P0A9L8
contig_102	cds	57839	58294	+	OEKLIE_02728	181.0	4.0e-57	0.974	0.845	0.585	UniRef:UniRef50_B3PHH8
contig_102	cds	58479	59024	+	OEKLIE_02729	191.0	8.4e-61	0.928	0.933	0.554	UniRef:UniRef50_K8W3A3
contig_102	cds	59051	59242	+	OEKLIE_02730	122.0	5.7e-37	0.984	0.805	0.919	UniRef:UniRef50_P0AAN5
contig_102	cds	59493	60170	+	OEKLIE_02731	268.0	2.8e-89	0.987	0.921	0.617	UniRef:UniRef50_P0AE28
contig_102	cds	60241	60525	+	OEKLIE_02732	171.0	2.8e-55	1.0	0.817	0.915	UniRef:UniRef50_P0C037
contig_102	cds	60563	61474	-	OEKLIE_02733	367.0	2.7e-125	0.987	0.833	0.609	UniRef:UniRef50_Q9KU12
contig_102	cds	61600	62508	+	OEKLIE_02734	539.0	2.0e-193	0.993	0.857	0.870	UniRef:UniRef50_P23917
contig_102	cds	62530	63702	-	OEKLIE_02735	608.0	6.9e-218	1.041	0.923	0.783	UniRef:UniRef50_P23910
contig_102	cds	63875	67015	-	OEKLIE_02736	1472.0	0.0	0.808	0.993	0.989	UniRef:UniRef50_A0A2X4WJ63
contig_102	cds	67012	68214	-	OEKLIE_02737	483.0	1.3e-167	0.995	0.816	0.621	UniRef:UniRef50_Q080L8
contig_102	cds	68429	69118	+	OEKLIE_02738	272.0	1.5e-90	1.026	0.890	0.574	UniRef:UniRef50_A0A1G5SHH9
contig_102	cds	69188	70483	+	OEKLIE_02739	633.0	6.1e-227	0.988	0.949	0.735	UniRef:UniRef50_A0A2A2MAD3
contig_102	cds	70892	72211	+	OEKLIE_02740	668.0	2.4e-240	0.989	0.948	0.781	UniRef:UniRef50_P0AD99
contig_102	cds	72286	73656	+	OEKLIE_02741	740.0	6.9e-268	0.974	0.892	0.840	UniRef:UniRef50_O34618
contig_102	cds	73818	75635	+	OEKLIE_02742	1102.0	0.0	0.874	0.955	0.972	UniRef:UniRef50_A0A6C8GS39
contig_102	cds	75707	76309	-	OEKLIE_02743	267.0	1.0e-89	1.0	0.913	0.585	UniRef:UniRef50_P57279
contig_102	cds	76519	77100	-	OEKLIE_02744	215.0	1.2e-69	1.0	0.990	0.534	UniRef:UniRef50_A0A068QZ51
contig_102	cds	77194	78258	+	OEKLIE_02745	653.0	6.2e-237	1.0	0.903	0.924	UniRef:UniRef50_P0A7F9
contig_102	cds	78455	79582	+	OEKLIE_02746	600.0	4.9e-215	0.992	0.875	0.755	UniRef:UniRef50_Q9HXH9
contig_102	cds	79605	79937	+	OEKLIE_02747	189.0	1.3e-61	1.0	0.833	0.864	UniRef:UniRef50_P57234
contig_102	cds	79998	81812	+	OEKLIE_02748	894.0	0.0	0.937	0.867	0.837	UniRef:UniRef50_P0AG90
contig_102	cds	81823	82794	+	OEKLIE_02749	533.0	4.7e-191	1.0	1.0	0.848	UniRef:UniRef50_A0A0J1H7N9
contig_102	cds	82942	83307	+	OEKLIE_02750	152.0	9.5e-47	0.992	0.882	0.600	UniRef:UniRef50_Q7CR38
contig_102	cds	83333	84025	+	OEKLIE_02751	346.0	3.0e-120	0.974	0.978	0.777	UniRef:UniRef50_A0A2J4RAR0
contig_102	cds	84195	84542	+	OEKLIE_02752	240.0	2.7e-84	1.0	1.0	0.965	BlastRules:WP_000974813
contig_102	ncRNA	84867	84931	-	OEKLIE_02753	70.0	8.7e-14	-	-	-	RFAM:RF01813
contig_102	cds	84980	85087	+	OEKLIE_02754	75.5	3.7e-19	1.0	1.0	0.971	UniRef:UniRef50_A0A3N2SG70
contig_102	cds	85171	86034	-	OEKLIE_02755	478.0	2.4e-169	1.007	0.807	0.768	UniRef:UniRef50_P0A927
contig_102	cds	86334	86873	-	OEKLIE_02756	249.0	1.2e-83	0.983	0.921	0.727	UniRef:UniRef50_A0A090VTP6
contig_102	cds	87025	87474	+	OEKLIE_02757	219.0	2.7e-72	0.987	0.870	0.701	UniRef:UniRef50_A0A520MCV7
contig_102	cds	87478	88581	+	OEKLIE_02758	667.0	5.0e-242	0.997	0.910	0.896	UniRef:UniRef50_P25539
contig_102	cds	88670	89140	+	OEKLIE_02759	267.0	6.3e-91	1.0	0.830	0.910	UniRef:UniRef50_P66038
contig_102	cds	89161	89580	+	OEKLIE_02760	214.0	7.2e-71	1.0	0.908	0.799	UniRef:UniRef50_Q0VMI0
contig_102	cds	89659	90636	+	OEKLIE_02761	553.0	3.4e-198	0.997	0.876	0.815	UniRef:UniRef50_P0AGG0
contig_102	cds	90614	91129	+	OEKLIE_02762	308.0	4.5e-107	0.942	0.843	0.832	UniRef:UniRef50_P18200
contig_102	cds	91233	92207	-	OEKLIE_02763	605.0	2.0e-219	1.0	0.931	0.929	UniRef:UniRef50_P77735
contig_102	cds	92264	94126	-	OEKLIE_02764	1030.0	0.0	1.111	0.999	0.745	UniRef:UniRef50_P77488
contig_102	cds	94150	95049	-	OEKLIE_02765	484.0	1.7e-173	0.853	1.0	0.992	UniRef:UniRef50_A0A447U8U7
contig_102	cds	95050	95292	-	OEKLIE_02766	119.0	5.2e-35	1.0	0.920	0.800	UniRef:UniRef50_Q7VLU0
contig_102	cds	95502	96950	+	OEKLIE_02767	798.0	1.1e-289	1.0	0.872	0.842	UniRef:UniRef50_P77718
contig_102	cds	96994	97791	-	OEKLIE_02768	492.0	4.4e-176	0.996	0.820	0.981	UniRef:UniRef50_P96065
contig_102	cds	97794	98654	-	OEKLIE_02769	509.0	7.9e-183	1.024	0.990	0.973	UniRef:UniRef50_P96064
contig_102	cds	98657	99766	-	OEKLIE_02770	434.0	3.4e-150	0.957	0.865	0.632	UniRef:UniRef50_P96063
contig_102	cds	99772	100785	-	OEKLIE_02771	381.0	3.2e-130	0.994	0.910	0.570	UniRef:UniRef50_P96062
contig_102	cds	100983	101702	-	OEKLIE_02772	364.0	4.3e-127	0.996	0.952	0.706	UniRef:UniRef50_A0A083ZTV9
contig_102	cds	101842	102945	+	OEKLIE_02773	516.0	7.7e-184	0.834	0.994	0.843	UniRef:UniRef50_A0A377YTX0
contig_102	cds	102955	103764	+	OEKLIE_02774	322.0	6.3e-109	0.996	0.887	0.608	UniRef:UniRef50_Q9KLY5
contig_102	cds	103861	104451	-	OEKLIE_02775	242.0	8.4e-80	1.005	0.872	0.614	UniRef:UniRef50_A0A7S4LVP5
contig_102	cds	104414	105325	-	OEKLIE_02776	410.0	1.7e-142	0.977	0.855	0.669	UniRef:UniRef50_P0A9J4
contig_102	cds	105451	105942	+	OEKLIE_02777	211.0	9.3e-69	1.0	0.926	0.663	UniRef:UniRef50_Q8ZC52
contig_102	cds	105989	107353	-	OEKLIE_02778	735.0	2.1e-265	0.993	0.848	0.838	UniRef:UniRef50_P77726
contig_102	cds	107890	109401	+	OEKLIE_02779	562.0	4.1e-195	1.237	1.008	0.576	UniRef:UniRef50_A0A447JM90
contig_102	cds	109413	110906	+	OEKLIE_02780	566.0	5.1e-197	1.249	1.006	0.612	UniRef:UniRef50_A0A447JM90
contig_102	cds	110988	111878	-	OEKLIE_02781	459.0	1.1e-163	0.818	1.0	0.963	UniRef:UniRef50_A0A3S4HY77
contig_102	cds	111890	112219	-	OEKLIE_02782	202.0	4.6e-67	1.0	0.801	0.936	UniRef:UniRef50_F0KHU8
contig_102	cds	112219	112833	-	OEKLIE_02783	359.0	3.2e-126	1.015	1.0	0.836	UniRef:UniRef50_H6Q5G4
contig_102	cds	112823	114814	-	OEKLIE_02784	903.0	0.0	0.982	0.976	0.668	UniRef:UniRef50_A0A363RR81
contig_102	cds	114825	115781	-	OEKLIE_02785	402.0	2.4e-139	0.987	0.905	0.643	UniRef:UniRef50_A0A345P4Z2
contig_102	cds	116234	117715	-	OEKLIE_02786	665.0	3.2e-237	0.923	0.855	0.723	UniRef:UniRef50_P0AE16
contig_102	cds	117753	118211	-	OEKLIE_02787	-	-	-	-	-	-
contig_103	cds	358	2379	+	OEKLIE_02788	883.0	8.9e-318	1.015	0.990	0.669	UniRef:UniRef50_A3N031
contig_103	cds	2869	5166	+	OEKLIE_02789	1045.0	0.0	1.0	1.0	1.0	BlastRules:WP_000481997
contig_103	cds	5258	6166	-	OEKLIE_02790	515.0	6.0e-184	1.166	1.0	0.787	UniRef:UniRef50_P75767
contig_103	ncRNA-region	6431	6575	+	-	101.1	1.7e-17	-	-	-	RFAM:RF01055
contig_103	cds	6530	7552	+	OEKLIE_02791	484.0	4.1e-171	0.968	0.932	0.702	UniRef:UniRef50_A3N054
contig_103	cds	7574	8086	+	OEKLIE_02792	201.0	1.8e-64	0.976	0.869	0.584	UniRef:UniRef50_Q6D3C8
contig_103	cds	8131	8574	+	OEKLIE_02793	154.0	1.5e-46	0.959	0.806	0.553	UniRef:UniRef50_F5Z490
contig_103	cds	8567	8812	+	OEKLIE_02794	139.0	3.3e-43	1.0	0.920	0.852	UniRef:UniRef50_P30748
contig_103	cds	8814	9266	+	OEKLIE_02795	161.0	1.2e-49	0.987	0.886	0.554	UniRef:UniRef50_A0AAD1D895
contig_103	cds	9314	10018	+	OEKLIE_02796	363.0	1.2e-127	0.833	0.985	1.0	UniRef:UniRef50_A0A377Z9F2
contig_103	cds	10019	10204	-	OEKLIE_02797	108.0	2.7e-31	0.967	0.843	0.864	UniRef:UniRef50_A0A5Y2E4Q9
contig_103	cds	10351	10872	+	OEKLIE_02798	298.0	4.8e-103	1.0	1.0	0.983	UniRef:UniRef50_A0A5V7M7H2
contig_103	cds	10902	11504	+	OEKLIE_02799	382.0	3.5e-135	1.155	0.991	0.853	UniRef:UniRef50_A0A3V4IJK4
contig_103	cds	11512	12072	+	OEKLIE_02800	345.0	5.9e-121	1.091	1.0	0.911	UniRef:UniRef50_A0A3U9T6G8
contig_103	cds	12075	13037	-	OEKLIE_02801	467.0	1.2e-164	0.994	0.881	0.755	UniRef:UniRef50_P75770
contig_103	cds	13037	14278	-	OEKLIE_02802	471.0	1.3e-162	0.944	0.806	0.613	UniRef:UniRef50_A0A0U5L0N4
contig_103	cds	14275	15033	-	OEKLIE_02803	318.0	2.6e-109	0.806	1.0	0.764	UniRef:UniRef50_A0A6N3R1A7
contig_103	cds	15166	15576	+	OEKLIE_02804	261.0	1.8e-89	1.0	0.932	1.0	UniRef:UniRef50_A8AIZ5
contig_103	cds	15538	16644	-	OEKLIE_02805	535.0	7.8e-190	1.084	0.998	0.702	UniRef:UniRef50_Q7N6N9
contig_103	cds	16760	17890	-	OEKLIE_02806	555.0	1.4e-197	0.987	0.879	0.795	UniRef:UniRef50_A0A0T9UBZ6
contig_103	cds	17883	19619	-	OEKLIE_02807	1034.0	0.0	1.073	1.0	0.848	UniRef:UniRef50_P0A9U1
contig_103	cds	19612	20607	-	OEKLIE_02808	368.0	9.9e-125	1.006	0.816	0.589	UniRef:UniRef50_P75777
contig_103	cds	20607	21281	-	OEKLIE_02809	432.0	2.8e-154	1.080	1.0	0.921	UniRef:UniRef50_P0ACU0
contig_103	cds	21511	22875	+	OEKLIE_02810	797.0	2.4e-291	1.0	1.002	0.993	UniRef:UniRef50_U3TUK0
contig_103	cds	23083	25227	+	OEKLIE_02811	1309.0	0.0	1.003	0.883	0.922	UniRef:UniRef50_P27296
contig_103	cds	25257	26231	+	OEKLIE_02812	506.0	4.6e-180	1.0	0.895	0.762	UniRef:UniRef50_P30177
contig_103	cds	26387	26647	-	OEKLIE_02813	93.2	1.9e-24	1.0	0.804	0.663	UniRef:UniRef50_A0AAP5RQZ8
contig_103	cds	26932	27198	-	OEKLIE_02814	120.0	3.2e-35	1.0	0.822	0.614	UniRef:UniRef50_A0A0F6RE87
contig_103	cds	27403	28329	+	OEKLIE_02815	526.0	2.6e-188	0.981	0.844	0.848	UniRef:UniRef50_P75782
contig_103	cds	28326	30548	-	OEKLIE_02816	1394.0	0.0	0.997	0.935	0.989	UniRef:UniRef50_P75783
contig_103	cds	30667	31389	-	OEKLIE_02817	422.0	4.5e-150	1.0	1.0	0.888	UniRef:UniRef50_A0A085GK57
contig_103	cds	31386	32045	-	OEKLIE_02818	305.0	2.1e-104	0.982	0.964	0.735	UniRef:UniRef50_A0AAE9R8E0
contig_103	cds	32189	32935	-	OEKLIE_02819	292.0	7.0e-98	0.960	0.815	0.597	UniRef:UniRef50_C0QEQ2
contig_103	cds	33412	33915	-	OEKLIE_02820	310.0	5.5e-108	1.0	0.898	0.952	UniRef:UniRef50_Q7CQV9
contig_103	cds	34218	35105	-	OEKLIE_02821	470.0	3.9e-167	0.997	0.993	0.830	UniRef:UniRef50_A0A6C8H732
contig_103	cds	35459	35974	+	OEKLIE_02822	228.0	3.5e-75	1.012	0.883	0.711	UniRef:UniRef50_P0A917
contig_103	cds	36037	37617	-	OEKLIE_02823	780.0	6.6e-282	0.994	0.992	0.717	UniRef:UniRef50_A0A4U9I472
contig_103	cds	37882	38010	-	OEKLIE_02824	81.6	2.3e-21	1.119	1.0	0.851	UniRef:UniRef50_P0DKB3
contig_103	cds	38196	38669	+	OEKLIE_02825	255.0	3.4e-86	0.975	0.814	0.843	UniRef:UniRef50_P0A9F1
contig_103	cds	38666	39778	+	OEKLIE_02826	607.0	1.5e-218	1.0	0.969	0.832	UniRef:UniRef50_P75788
contig_103	cds	39822	40742	-	OEKLIE_02827	416.0	3.8e-145	1.010	0.914	0.667	UniRef:UniRef50_P0AAX8
contig_103	cds	40961	42553	+	OEKLIE_02828	850.0	6.5e-310	0.847	0.875	0.971	UniRef:UniRef50_A0A3M4PYG5
contig_103	cds	43009	43905	+	OEKLIE_02829	335.0	2.2e-113	0.997	0.905	0.542	UniRef:UniRef50_F7T0B3
contig_103	cds	43934	44464	-	OEKLIE_02830	305.0	1.7e-105	0.989	0.829	0.839	UniRef:UniRef50_A0A379S9F4
contig_103	cds	44858	46123	-	OEKLIE_02831	711.0	2.9e-257	0.967	0.837	0.803	UniRef:UniRef50_P75791
contig_103	cds	46385	47194	+	OEKLIE_02832	486.0	9.8e-174	1.0	0.891	0.888	UniRef:UniRef50_P75792
contig_103	cds	47272	49704	-	OEKLIE_02833	1547.0	0.0	0.953	0.923	0.995	UniRef:UniRef50_P75793
contig_103	cds	49710	50609	-	OEKLIE_02834	442.0	1.8e-156	0.843	0.958	0.825	UniRef:UniRef50_A0A376TK58
contig_103	cds	50887	51636	-	OEKLIE_02835	318.0	2.1e-108	1.0	0.896	0.618	UniRef:UniRef50_A0A3S4Y137
contig_103	cds	51636	52871	-	OEKLIE_02836	814.0	1.5e-301	1.0	0.995	1.0	BlastRules:WP_014343820
contig_103	cds	53074	54015	+	OEKLIE_02837	363.0	7.9e-124	1.019	0.927	0.611	UniRef:UniRef50_P37595
contig_103	cds	54026	55897	+	OEKLIE_02838	978.0	0.0	1.079	0.952	0.780	UniRef:UniRef50_P75796
contig_103	cds	55930	57468	+	OEKLIE_02839	919.0	0.0	1.0	0.908	0.887	UniRef:UniRef50_P75797
contig_103	cds	57529	58449	+	OEKLIE_02840	489.0	5.3e-174	1.0	0.897	0.804	UniRef:UniRef50_P75798
contig_103	cds	58452	59363	+	OEKLIE_02841	446.0	3.0e-157	1.0	0.990	0.779	UniRef:UniRef50_A0A377TP34
contig_103	cds	59454	60779	-	OEKLIE_02842	829.0	8.1e-303	1.200	1.0	0.813	UniRef:UniRef50_P0AEI4
contig_103	cds	61010	61393	+	OEKLIE_02843	148.0	4.6e-45	0.929	0.837	0.686	UniRef:UniRef50_P0AAY1
contig_103	cds	62106	62621	+	OEKLIE_02844	-	-	1.0	1.0	1.0	NCBIProtein:AAL19790.1
contig_103	cds	62644	63393	+	OEKLIE_02845	464.0	8.8e-166	1.0	0.838	0.992	UniRef:UniRef50_I3TGS4
contig_103	cds	63404	64351	+	OEKLIE_02846	584.0	5.3e-211	1.114	1.0	0.897	UniRef:UniRef50_A9MMV7
contig_103	cds	64384	64581	+	OEKLIE_02847	135.0	5.1e-42	1.0	0.890	1.0	UniRef:UniRef50_A0A455RVA1
contig_103	cds	64645	65808	+	OEKLIE_02848	465.0	4.4e-161	0.987	0.809	0.610	UniRef:UniRef50_A0A1B3NJL7
contig_103	cds	65833	66024	+	OEKLIE_02849	61.6	8.8e-13	0.968	0.847	0.557	UniRef:UniRef50_A9MMV4
contig_103	cds	66257	67942	+	OEKLIE_02850	680.0	1.0e-240	0.980	0.893	0.576	UniRef:UniRef50_E3HTG8
contig_103	cds	67948	68838	-	OEKLIE_02851	-	-	1.0	1.0	1.0	NCBIProtein:ECV7907541.1
contig_103	cds	69103	69528	-	OEKLIE_02852	268.0	2.7e-92	1.0	0.979	0.993	UniRef:UniRef50_A0A656IJA6
contig_103	cds	69875	70555	+	OEKLIE_02853	456.0	6.9e-164	1.018	1.0	0.948	UniRef:UniRef50_A0A659PWM8
contig_103	cds	70552	71178	-	OEKLIE_02854	351.0	7.9e-123	1.0	0.967	0.788	UniRef:UniRef50_A0A0M7GX35
contig_103	cds	71554	72624	+	OEKLIE_02855	660.0	1.3e-240	0.930	0.997	0.991	UniRef:UniRef50_A0A454CT89
contig_103	cds	72669	73427	-	OEKLIE_02856	349.0	1.6e-121	0.802	1.0	0.812	UniRef:UniRef50_A0A377ZBL2
contig_103	cds	73499	74173	-	OEKLIE_02857	446.0	7.5e-160	1.058	1.0	0.937	UniRef:UniRef50_A0A1S1HX87
contig_103	cds	74420	75652	+	OEKLIE_02858	706.0	3.1e-256	0.983	0.939	0.896	UniRef:UniRef50_A0A1B3EZB9
