"Product","Gene_Name","Count","Example_Tag","DbXrefs"
"Protein UshA","ushA",6,"LNHIMF_00520","SO:0001217, UniRef:UniRef50_P07024"
"Putative dehydrogenase, NAD(P)-binding, starvation-sensing protein",NA,6,"LNHIMF_01556","SO:0001217, UniRef:UniRef50_A0A377YXR8"
"Regulatory protein soxS","soxS",6,"LNHIMF_00723","SO:0001217, UniRef:UniRef50_A0A447UY09"
"SPI-4 type I secretion system auxiliary protein SiiA","siiA",6,"LNHIMF_04332","BlastRules:WP_000389233, SO:0001217, UniRef:UniRef50_A0A248KE65"
"Secretion system apparatus protein SsaO","ssaO",6,"LNHIMF_01464","SO:0001217, UniRef:UniRef50_P74858"
"Uncharacterized protein YfhG","yfhG",6,"GEGEGB_00317","SO:0001217, UniRef:UniRef50_P0AD44"
"1.0e-116","325.0",5,"GEGEGB_04286","1.0"
"1.0e-125","365.0",5,"GEGEGB_03036","0.944"
"1.0e-180","505.0",5,"HFCAGB_01033","0.886"
"1.0e-187","514.0",5,"HFCAGB_04678","1.0"
"1.1e-107","317.0",5,"LNHIMF_02712","0.971"
"1.1e-131","384.0",5,"GEGEGB_02101","1.028"
"1.1e-179","503.0",5,"LNHIMF_00207","0.980"
"1.1e-186","528.0",5,"BEJGEH_02609","1.0"
"1.1e-199","557.0",5,"GEGEGB_00708","1.0"
"1.1e-204","564.0",5,"AJBGEP_01343","0.982"
"1.1e-220","619.0",5,"GEGEGB_04865","1.017"
"1.1e-306","837.0",5,"LNHIMF_03865","0.991"
"1.1e-62","194.0",5,"LNHIMF_04218","0.966"
"1.1e-69","218.0",5,"HFCAGB_01543","1.009"
"1.1e-94","285.0",5,"LNHIMF_01618","0.904"
"1.2e-177","499.0",5,"GEGEGB_00564","0.972"
"1.2e-178","502.0",5,"LNHIMF_03889","0.984"
"1.2e-205","572.0",5,"GEGEGB_01408","0.813"
"1.2e-214","598.0",5,"GEGEGB_01779","0.976"
"1.2e-230","649.0",5,"LNHIMF_00127","1.095"
"1.2e-241","673.0",5,"LNHIMF_01361","1.0"
"1.2e-278","771.0",5,"GEGEGB_01468","1.079"
"1.2e-49","161.0",5,"GEGEGB_02191","0.987"
"1.3e-119","347.0",5,"GEGEGB_01310","1.0"
"1.3e-123","358.0",5,"GEGEGB_00332","0.971"
"1.3e-171","479.0",5,"LNHIMF_04079","1.0"
"1.3e-194","542.0",5,"HFCAGB_01892","0.997"
"1.3e-203","566.0",5,"GEGEGB_03413","0.994"
"1.3e-211","592.0",5,"GEGEGB_04643","0.820"
"1.3e-215","604.0",5,"GEGEGB_01137","1.028"
"1.3e-236","664.0",5,"BEJGEH_00630","0.933"
"1.3e-260","721.0",5,"GEGEGB_02037","1.002"
"1.3e-31","110.0",5,"GEGEGB_01089","0.987"
"1.3e-57","181.0",5,"HFCAGB_01416","1.0"
"1.3e-65","204.0",5,"LNHIMF_00368","0.966"
"1.4e-140","398.0",5,"GEGEGB_00901","1.0"
"1.4e-149","420.0",5,"GEGEGB_01618","0.991"
"1.4e-188","535.0",5,"GEGEGB_04363","1.002"
"1.4e-203","568.0",5,"LNHIMF_01478","1.0"
"1.4e-214","603.0",5,"AJBGEP_01241","1.135"
"1.4e-229","637.0",5,"GEGEGB_02121","1.186"
"1.4e-275","764.0",5,"BEJGEH_02602","0.957"
"1.4e-317","863.0",5,"BEJGEH_03138","1.042"
"1.4e-86","254.0",5,"LNHIMF_04070","0.966"
"1.5e-106","305.0",5,"GEGEGB_02894","1.0"
"1.5e-115","331.0",5,"GEGEGB_00548","1.0"
"1.5e-136","393.0",5,"BEJGEH_02444","0.990"
"1.5e-137","395.0",5,"GEGEGB_01275","0.835"
"1.5e-154","441.0",5,"GEGEGB_02822","0.972"
"1.5e-157","448.0",5,"GEGEGB_02081","0.978"
"1.5e-169","488.0",5,"GEGEGB_02519","0.939"
"1.5e-195","554.0",5,"LNHIMF_01682","1.0"
"1.5e-199","566.0",5,"GEGEGB_00621","1.051"
"1.5e-231","642.0",5,"BEJGEH_03262","0.802"
"1.5e-265","729.0",5,"GEGEGB_01481","1.0"
"1.5e-267","726.0",5,"LNHIMF_00217","1.0"
"1.6e-101","294.0",5,"LNHIMF_01356","0.988"
"1.6e-123","354.0",5,"GEGEGB_03379","1.240"
"1.6e-164","474.0",5,"LNHIMF_04441","1.243"
"1.6e-208","579.0",5,"LNHIMF_03702","1.0"
"1.6e-299","818.0",5,"BEJGEH_01707","1.036"
"1.7e-128","365.0",5,"GEGEGB_03513","1.0"
"1.7e-162","458.0",5,"GEGEGB_04029","1.0"
"1.7e-166","469.0",5,"LNHIMF_02665","0.996"
"1.7e-183","514.0",5,"GEGEGB_02196","1.166"
"1.7e-208","580.0",5,"LNHIMF_00734","0.955"
"1.7e-253","703.0",5,"LNHIMF_02241","0.983"
"1.7e-37","124.0",5,"BEJGEH_03966","1.068"
"1.7e-76","228.0",5,"LNHIMF_03923","1.0"
"1.7e-97","283.0",5,"GEGEGB_02512","0.904"
"1.8e-137","389.0",5,"LNHIMF_02598","1.0"
"1.8e-141","393.0",5,"GEGEGB_01056","0.995"
"1.8e-148","427.0",5,"BEJGEH_02337","0.973"
"1.8e-151","419.0",5,"LNHIMF_01459","1.0"
"1.8e-216","596.0",5,"LNHIMF_04565","0.983"
"1.8e-240","660.0",5,"HFCAGB_04694","1.088"
"1.8e-83","248.0",5,"HFCAGB_03049","0.936"
"1.9e-155","435.0",5,"GEGEGB_04838","1.0"
"1.9e-235","650.0",5,"GEGEGB_02403","1.0"
"1.9e-264","716.0",5,"BEJGEH_00386","1.0"
"1.9e-49","157.0",5,"LNHIMF_01497","0.892"
"2.0e-134","382.0",5,"BEJGEH_01469","0.995"
"2.0e-147","415.0",5,"GEGEGB_01350","1.0"
"2.0e-160","448.0",5,"BEJGEH_04065","1.0"
"2.0e-209","581.0",5,"AJBGEP_03852","1.0"
"2.0e-221","622.0",5,"GEGEGB_00949","0.929"
"2.1e-103","303.0",5,"AJBGEP_03508","0.991"
"2.1e-107","307.0",5,"GEGEGB_02688","0.994"
"2.1e-176","492.0",5,"LNHIMF_02051","1.0"
"2.1e-269","758.0",5,"LNHIMF_04051","0.992"
"2.1e-56","174.0",5,"BEJGEH_04451","0.990"
"2.2e-108","322.0",5,"GEGEGB_00308","0.993"
"2.2e-116","333.0",5,"LNHIMF_01981","0.995"
"2.2e-122","355.0",5,"AJBGEP_01209","0.971"
"2.2e-136","395.0",5,"HFCAGB_03539","1.003"
"2.2e-138","402.0",5,"GEGEGB_03462","0.976"
"2.2e-169","485.0",5,"GEGEGB_04258","0.995"
"2.2e-246","675.0",5,"LNHIMF_04112","0.991"
"2.2e-88","265.0",5,"LNHIMF_03228","0.971"
"2.3e-150","415.0",5,"GEGEGB_01875","1.0"
"2.3e-277","758.0",5,"LNHIMF_01430","1.017"
"2.3e-311","842.0",5,"GEGEGB_00062","1.0"
"2.3e-77","236.0",5,"LNHIMF_00240","1.0"
"2.4e-133","371.0",5,"GEGEGB_01339","1.0"
"2.4e-146","419.0",5,"GEGEGB_02230","0.974"
"2.4e-156","448.0",5,"AJBGEP_04338","0.991"
"2.4e-192","535.0",5,"GEGEGB_01239","0.802"
"2.4e-215","597.0",5,"GEGEGB_01034","1.0"
"2.4e-285","773.0",5,"GEGEGB_00486","1.0"
"2.4e-305","830.0",5,"GEGEGB_00076","1.0"
"2.4e-45","150.0",5,"GEGEGB_02386","0.978"
"2.4e-87","260.0",5,"BEJGEH_04335","0.927"
"2.5e-128","369.0",5,"HFCAGB_00005","0.996"
"2.5e-174","489.0",5,"GEGEGB_00432","0.986"
"2.5e-203","567.0",5,"BEJGEH_02100","0.884"
"2.5e-234","639.0",5,"GEGEGB_01021","1.0"
"2.5e-295","816.0",5,"HFCAGB_04316","0.977"
"2.5e-86","255.0",5,"GEGEGB_04798","0.980"
"2.5e-92","273.0",5,"LNHIMF_00259","1.0"
"2.6e-123","355.0",5,"LNHIMF_03673","0.987"
"2.6e-191","543.0",5,"GEGEGB_03997","0.993"
"2.6e-279","773.0",5,"AJBGEP_01709","0.982"
"2.7e-155","439.0",5,"GEGEGB_00614","0.925"
"2.7e-187","533.0",5,"GEGEGB_03441","1.0"
"2.7e-226","642.0",5,"GEGEGB_00955","0.991"
"2.7e-303","841.0",5,"BEJGEH_01301","1.002"
"2.7e-97","288.0",5,"GEGEGB_03158","0.889"
"2.8e-129","366.0",5,"GEGEGB_01804","1.0"
"2.8e-134","382.0",5,"GEGEGB_00057","0.996"
"2.8e-140","403.0",5,"LNHIMF_03710","0.983"
"2.8e-153","429.0",5,"GEGEGB_04658","1.0"
"2.8e-168","482.0",5,"LNHIMF_02260","1.174"
"2.8e-196","546.0",5,"BEJGEH_01146","1.0"
"2.8e-207","584.0",5,"BEJGEH_04396","0.976"
"2.8e-218","603.0",5,"BEJGEH_00501","0.997"
"2.8e-249","696.0",5,"LNHIMF_03426","0.971"
"2.9e-149","420.0",5,"LNHIMF_00770","1.146"
"2.9e-210","585.0",5,"BEJGEH_02990","1.005"
"2.9e-219","604.0",5,"GEGEGB_01910","1.067"
"2.9e-240","667.0",5,"GEGEGB_02411","0.995"
"2.9e-94","275.0",5,"LNHIMF_00121","0.964"
"2.9e-99","292.0",5,"BEJGEH_03172","0.982"
"3.0e-137","380.0",5,"BEJGEH_02130","1.0"
"3.0e-174","496.0",5,"LNHIMF_04148","0.979"
"3.0e-205","592.0",5,"BEJGEH_02356","0.998"
"3.0e-229","642.0",5,"LNHIMF_01346","0.987"
"3.0e-84","250.0",5,"GEGEGB_03644","1.198"
"3.0e-88","259.0",5,"GEGEGB_00591","1.0"
"3.1e-101","300.0",5,"LNHIMF_01375","0.996"
"3.1e-118","342.0",5,"LNHIMF_01551","0.991"
"3.1e-171","481.0",5,"GEGEGB_00704","0.968"
"3.1e-176","493.0",5,"LNHIMF_00452","0.996"
"3.1e-256","706.0",5,"GEGEGB_02134","0.983"
"3.2e-147","407.0",5,"BEJGEH_00563","1.0"
"3.2e-237","665.0",5,"LNHIMF_00468","0.923"
"3.2e-272","751.0",5,"GEGEGB_04706","0.991"
"3.3e-137","404.0",5,"BEJGEH_04619","0.944"
"3.3e-146","412.0",5,"LNHIMF_01206","1.0"
"3.3e-43","139.0",5,"HFCAGB_00884","1.0"
"3.3e-97","285.0",5,"LNHIMF_01388","1.0"
"3.4e-104","305.0",5,"GEGEGB_01734","0.972"
"3.4e-112","328.0",5,"GEGEGB_03345","1.004"
"3.4e-190","529.0",5,"GEGEGB_03424","0.997"
"3.5e-106","308.0",5,"LNHIMF_03134","1.0"
"3.5e-219","623.0",5,"AJBGEP_00111","0.989"
"3.6e-177","494.0",5,"GEGEGB_00611","0.981"
"3.6e-205","566.0",5,"LNHIMF_04392","1.0"
"3.6e-245","678.0",5,"LNHIMF_00409","0.995"
"3.7e-210","580.0",5,"GEGEGB_00574","0.984"
"3.7e-31","108.0",5,"BEJGEH_01214","0.987"
"3.7e-66","197.0",5,"LNHIMF_00437","1.0"
"3.7e-90","266.0",5,"GEGEGB_04365","1.0"
"3.8e-192","525.0",5,"AJBGEP_02309","1.0"
"3.8e-250","691.0",5,"LNHIMF_02254","1.099"
"3.9e-11","55.1",5,"LNHIMF_01695","0.935"
"3.9e-120","343.0",5,"GEGEGB_01204","0.801"
"3.9e-151","424.0",5,"LNHIMF_01949","1.170"
"3.9e-158","449.0",5,"GEGEGB_03510","0.973"
"3.9e-205","576.0",5,"BEJGEH_03224","0.985"
"3.9e-208","592.0",5,"GEGEGB_03561","0.996"
"3.9e-223","616.0",5,"BEJGEH_01353","1.0"
"4.0e-91","273.0",5,"LNHIMF_03528","1.062"
"4.1e-111","322.0",5,"GEGEGB_03408","1.0"
"4.1e-169","473.0",5,"GEGEGB_04805","1.0"
"4.1e-295","808.0",5,"HFCAGB_03206","0.998"
"4.1e-83","252.0",5,"GEGEGB_01238","0.931"
"4.2e-144","424.0",5,"LNHIMF_01137","0.934"
"4.2e-30","109.0",5,"GEGEGB_01642","0.946"
"4.2e-66","205.0",5,"BEJGEH_02687","0.977"
"4.3e-101","300.0",5,"GEGEGB_01032","0.903"
"4.3e-192","548.0",5,"GEGEGB_01052","1.008"
"4.3e-224","634.0",5,"LNHIMF_03165","0.958"
"4.3e-306","838.0",5,"LNHIMF_00155","1.0"
"4.4e-104","311.0",5,"LNHIMF_03592","0.983"
"4.4e-221","618.0",5,"GEGEGB_01518","1.182"
"4.5e-100","295.0",5,"GEGEGB_04808","0.946"
"4.5e-113","335.0",5,"GEGEGB_02810","0.974"
"4.5e-118","340.0",5,"GEGEGB_03842","0.976"
"4.5e-152","437.0",5,"GEGEGB_00679","0.994"
"4.5e-164","468.0",5,"BEJGEH_04530","0.979"
"4.5e-231","641.0",5,"GEGEGB_00366","1.102"
"4.6e-135","382.0",5,"LNHIMF_01038","0.884"
"4.6e-155","439.0",5,"LNHIMF_01500","1.0"
"4.6e-166","468.0",5,"HFCAGB_00195","0.907"
"4.6e-211","589.0",5,"GEGEGB_03028","1.137"
"4.7e-111","327.0",5,"GEGEGB_04001","0.996"
"4.7e-146","420.0",5,"HFCAGB_04759","0.975"
"4.7e-308","842.0",5,"GEGEGB_03808","0.972"
"4.8e-128","367.0",5,"GEGEGB_00651","0.935"
"4.8e-197","548.0",5,"AJBGEP_02016","1.0"
"4.8e-315","870.0",5,"GEGEGB_00461","0.995"
"4.9e-149","421.0",5,"LNHIMF_03136","1.0"
"4.9e-21","82.8",5,"LNHIMF_00848","0.882"
"4.9e-246","680.0",5,"GEGEGB_03080","0.978"
"4.9e-268","734.0",5,"GEGEGB_03762","1.0"
"4.9e-81","246.0",5,"GEGEGB_01815","0.972"
"5.0e-196","536.0",5,"LNHIMF_02894","1.0"
"5.0e-269","743.0",5,"GEGEGB_02440","1.002"
"5.0e-43","140.0",5,"GEGEGB_03270","1.133"
"5.0e-86","258.0",5,"HFCAGB_04563","1.021"
"5.1e-146","421.0",5,"GEGEGB_00533","1.096"
"5.1e-217","602.0",5,"LNHIMF_04535","1.0"
"5.1e-220","616.0",5,"AJBGEP_02693","0.948"
"5.1e-47","153.0",5,"LNHIMF_02436","1.0"
"5.1e-51","164.0",5,"GEGEGB_03227","1.0"
"5.2e-190","526.0",5,"BEJGEH_04101","0.989"
"5.3e-102","301.0",5,"BEJGEH_00606","0.980"
"5.3e-104","308.0",5,"GEGEGB_00841","1.109"
"5.3e-185","518.0",5,"GEGEGB_03552","1.0"
"5.3e-199","560.0",5,"LNHIMF_00718","0.974"
"5.3e-205","567.0",5,"GEGEGB_01151","0.996"
"5.3e-240","665.0",5,"GEGEGB_00802","1.086"
"5.3e-79","244.0",5,"BEJGEH_02205","0.957"
"5.4e-166","471.0",5,"LNHIMF_00924","0.994"
"5.4e-209","587.0",5,"AJBGEP_04117","1.048"
"5.4e-39","131.0",5,"BEJGEH_00589","0.965"
"5.4e-96","287.0",5,"LNHIMF_03646","0.906"
"5.5e-213","587.0",5,"GEGEGB_01256","1.0"
"5.5e-219","608.0",5,"LNHIMF_01344","1.228"
"5.5e-35","119.0",5,"GEGEGB_02416","1.179"
"5.5e-60","185.0",5,"LNHIMF_03850","0.933"
"5.6e-101","290.0",5,"BEJGEH_01254","0.993"
"5.6e-222","615.0",5,"BEJGEH_00633","0.980"
"5.6e-70","209.0",5,"GEGEGB_01219","1.0"
"5.7e-106","312.0",5,"BEJGEH_02448","0.925"
"5.7e-138","406.0",5,"GEGEGB_04809","0.944"
"5.7e-208","570.0",5,"LNHIMF_00168","1.0"
"5.7e-292","802.0",5,"GEGEGB_04224","1.171"
"5.7e-308","831.0",5,"LNHIMF_02527","0.998"
"5.7e-48","154.0",5,"GEGEGB_04251","0.981"
"5.7e-82","248.0",5,"HFCAGB_02033","0.974"
"5.8e-114","337.0",5,"LNHIMF_02257","0.947"
"5.9e-106","311.0",5,"LNHIMF_00273","0.992"
"5.9e-121","355.0",5,"GEGEGB_00518","0.948"
"5.9e-157","438.0",5,"BEJGEH_04466","1.055"
"5.9e-232","652.0",5,"LNHIMF_00063","0.964"
"5.9e-254","697.0",5,"GEGEGB_00136","0.994"
"5.9e-74","226.0",5,"BEJGEH_04472","0.984"
"6.0e-128","367.0",5,"LNHIMF_04019","1.0"
"6.0e-148","421.0",5,"LNHIMF_00206","0.996"
"6.0e-162","464.0",5,"LNHIMF_01582","0.984"
"6.0e-266","735.0",5,"GEGEGB_04696","0.989"
"6.1e-115","330.0",5,"LNHIMF_01894","0.995"
"6.1e-246","686.0",5,"BEJGEH_03320","1.0"
"6.1e-253","697.0",5,"GEGEGB_04351","0.829"
"6.2e-108","311.0",5,"LNHIMF_01128","1.212"
"6.2e-155","433.0",5,"GEGEGB_03755","0.996"
"6.3e-211","575.0",5,"LNHIMF_03106","1.0"
"6.3e-23","89.0",5,"LNHIMF_02710","0.942"
"6.3e-252","691.0",5,"HFCAGB_02772","1.0"
"6.4e-151","436.0",5,"BEJGEH_00153","1.020"
"6.5e-136","385.0",5,"LNHIMF_02661","1.0"
"6.5e-23","89.0",5,"GEGEGB_00303","1.0"
"6.5e-310","850.0",5,"BEJGEH_00839","0.847"
"6.6e-160","450.0",5,"BEJGEH_00245","0.984"
"6.7e-130","372.0",5,"GEGEGB_00991","0.992"
"6.7e-147","422.0",5,"GEGEGB_01814","1.003"
"6.7e-93","275.0",5,"GEGEGB_00073","1.0"
"6.8e-154","430.0",5,"AJBGEP_04571","1.0"
"6.8e-179","497.0",5,"AJBGEP_04249","0.855"
"6.8e-48","154.0",5,"BEJGEH_02508","0.975"
"6.9e-201","559.0",5,"GEGEGB_03668","0.997"
"7.0e-100","294.0",5,"GEGEGB_03233","0.982"
"7.0e-169","477.0",5,"GEGEGB_04119","0.994"
"7.0e-178","496.0",5,"GEGEGB_01729","1.123"
"7.1e-108","303.0",5,"HFCAGB_02313","1.0"
"7.1e-147","416.0",5,"GEGEGB_00300","1.116"
"7.1e-82","246.0",5,"HFCAGB_03632","0.983"
"7.2e-93","279.0",5,"BEJGEH_02646","0.984"
"7.3e-201","568.0",5,"HFCAGB_03450","0.978"
"7.3e-239","676.0",5,"GEGEGB_00669","1.032"
"7.4e-41","138.0",5,"BEJGEH_03523","0.932"
"7.5e-170","477.0",5,"GEGEGB_00451","0.960"
"7.6e-142","405.0",5,"HFCAGB_00192","1.0"
"7.6e-197","561.0",5,"LNHIMF_01893","0.991"
"7.6e-90","271.0",5,"AJBGEP_01719","0.893"
"7.7e-122","350.0",5,"GEGEGB_03299","1.0"
"7.7e-164","466.0",5,"LNHIMF_04321","1.0"
"7.7e-21","82.8",5,"GEGEGB_01771","0.947"
"7.7e-290","795.0",5,"HFCAGB_02733","1.017"
"7.8e-151","432.0",5,"GEGEGB_02631","0.949"
"7.8e-206","586.0",5,"HFCAGB_00380","1.002"
"7.9e-120","342.0",5,"HFCAGB_02028","0.801"
"7.9e-176","496.0",5,"LNHIMF_03291","0.982"
"8.0e-56","173.0",5,"GEGEGB_04664","1.0"
"8.2e-42","139.0",5,"LNHIMF_01947","0.968"
"8.4e-128","363.0",5,"GEGEGB_03304","0.841"
"8.5e-215","603.0",5,"GEGEGB_03560","1.036"
"8.6e-102","300.0",5,"HFCAGB_04187","0.940"
"8.6e-116","338.0",5,"HFCAGB_02229","0.966"
"8.6e-122","353.0",5,"GEGEGB_03012","0.977"
"8.6e-223","621.0",5,"GEGEGB_03205","0.985"
"8.6e-259","726.0",5,"BEJGEH_00693","1.103"
"8.7e-240","661.0",5,"GEGEGB_02757","0.928"
"8.7e-247","671.0",5,"GEGEGB_02228","1.0"
"8.8e-114","336.0",5,"GEGEGB_02363","0.963"
"8.8e-202","562.0",5,"LNHIMF_00402","0.808"
"8.8e-46","148.0",5,"LNHIMF_02435","0.946"
"8.9e-145","416.0",5,"LNHIMF_00065","0.977"
"8.9e-166","471.0",5,"GEGEGB_02899","0.991"
"8.9e-200","546.0",5,"LNHIMF_04473","1.0"
"8.9e-237","658.0",5,"GEGEGB_01794","0.940"
"9.0e-155","433.0",5,"BEJGEH_01705","0.845"
"9.1e-157","433.0",5,"LNHIMF_00554","1.0"
"9.1e-69","213.0",5,"GEGEGB_01400","1.005"
"9.3e-170","490.0",5,"GEGEGB_04198","1.065"
"9.3e-81","251.0",5,"AJBGEP_02347","0.895"
"9.5e-282","769.0",5,"BEJGEH_00244","1.0"
"9.5e-94","278.0",5,"LNHIMF_01675","1.062"
"9.6e-153","430.0",5,"LNHIMF_00274","0.971"
"9.6e-265","726.0",5,"LNHIMF_01664","1.0"
"9.6e-48","155.0",5,"GEGEGB_01634","1.066"
"9.7e-201","569.0",5,"LNHIMF_02519","0.977"
"9.8e-134","383.0",5,"GEGEGB_00154","0.972"
"9.8e-93","274.0",5,"GEGEGB_00161","0.973"
"9.9e-116","338.0",5,"GEGEGB_01035","0.996"
"DNA topoisomerase (ATP-hydrolyzing)",NA,5,"LNHIMF_03218","SO:0001217, UniRef:UniRef50_A0A6H2FB01"
"L-lactate dehydrogenase",NA,5,"GEGEGB_04035","SO:0001217, UniRef:UniRef50_P33232"
"Nitrite transporter NirC","nirC",5,"GEGEGB_04250","SO:0001217, UniRef:UniRef50_A0A7H0FDE5"
"Peptidyl-dipeptidase Dcp",NA,5,"GEGEGB_01506","SO:0001217, UniRef:UniRef50_A0AAI9DPQ1"
"Potassium channel domain-containing protein",NA,5,"HFCAGB_04598","SO:0001217, UniRef:UniRef50_A0A659R823"
"Quinol dehydrogenase ferredoxin subunit NapH","napH",5,"HFCAGB_02514","SO:0001217, UniRef:UniRef50_A0A963MVW4"
"Ribosomal protein uL16 3-hydroxylase",NA,5,"GEGEGB_01784","SO:0001217, UniRef:UniRef50_P27431"
"Uncharacterized protease ydcP","ydcP",5,"GEGEGB_01593","SO:0001217, UniRef:UniRef50_C9Y603"
"Uncharacterized protein YfeK","yfeK",5,"GEGEGB_00455","SO:0001217, UniRef:UniRef50_Q47702"
"glucose-1-phosphate thymidylyltransferase",NA,5,"BEJGEH_03966","SO:0001217, UniRef:UniRef50_A0A743X1B7"
"1.0e-113","331.0",4,"GEGEGB_04654","0.996"
"1.0e-120","337.0",4,"AJBGEP_00571","1.0"
"1.0e-143","411.0",4,"GEGEGB_03955","0.997"
"1.0e-157","447.0",4,"HFCAGB_01601","0.980"
"1.0e-171","485.0",4,"GEGEGB_00581","1.003"
"1.0e-178","507.0",4,"LNHIMF_00925","1.044"
"1.0e-179","509.0",4,"GEGEGB_00606","0.992"
"1.0e-208","575.0",4,"HFCAGB_01284","1.003"
"1.0e-234","644.0",4,"GEGEGB_00028","1.024"
"1.0e-239","661.0",4,"BEJGEH_01596","0.839"
"1.0e-281","788.0",4,"GEGEGB_03515","0.990"
"1.0e-295","799.0",4,"BEJGEH_02074","1.0"
"1.0e-78","239.0",4,"LNHIMF_00114","0.985"
"1.0e-96","290.0",4,"GEGEGB_03926","1.008"
"1.1e-102","303.0",4,"GEGEGB_00628","0.938"
"1.1e-110","322.0",4,"GEGEGB_01657","0.991"
"1.1e-112","335.0",4,"LNHIMF_04481","0.981"
"1.1e-113","325.0",4,"GEGEGB_01904","0.988"
"1.1e-117","334.0",4,"GEGEGB_02290","1.0"
"1.1e-126","358.0",4,"GEGEGB_02646","1.0"
"1.1e-152","422.0",4,"GEGEGB_00882","1.0"
"1.1e-154","433.0",4,"GEGEGB_03852","1.017"
"1.1e-160","457.0",4,"LNHIMF_03144","0.851"
"1.1e-161","462.0",4,"GEGEGB_00896","1.048"
"1.1e-166","481.0",4,"BEJGEH_00472","0.939"
"1.1e-182","516.0",4,"LNHIMF_00116","0.983"
"1.1e-193","537.0",4,"LNHIMF_01584","0.997"
"1.1e-197","555.0",4,"LNHIMF_02107","0.974"
"1.1e-208","578.0",4,"GEGEGB_00131","1.0"
"1.1e-213","601.0",4,"GEGEGB_01775","1.135"
"1.1e-255","715.0",4,"GEGEGB_00381","1.032"
"1.1e-54","169.0",4,"AJBGEP_04502","0.966"
"1.1e-78","244.0",4,"LNHIMF_02315","0.957"
"1.1e-97","283.0",4,"GEGEGB_00018","0.993"
"1.2e-100","290.0",4,"BEJGEH_04307","1.0"
"1.2e-117","332.0",4,"LNHIMF_01253","0.995"
"1.2e-119","341.0",4,"GEGEGB_01209","1.0"
"1.2e-126","367.0",4,"GEGEGB_03053","1.034"
"1.2e-128","368.0",4,"HFCAGB_02058","0.922"
"1.2e-154","439.0",4,"GEGEGB_01411","1.0"
"1.2e-173","477.0",4,"HFCAGB_01871","1.0"
"1.2e-184","516.0",4,"LNHIMF_03919","0.800"
"1.2e-199","556.0",4,"GEGEGB_04321","1.0"
"1.2e-231","631.0",4,"LNHIMF_01460","1.0"
"1.2e-236","652.0",4,"BEJGEH_00413","1.0"
"1.2e-269","746.0",4,"BEJGEH_00132","0.993"
"1.2e-270","739.0",4,"BEJGEH_00965","1.089"
"1.2e-279","765.0",4,"GEGEGB_03360","1.0"
"1.2e-288","813.0",4,"AJBGEP_03790","1.128"
"1.2e-46","150.0",4,"AJBGEP_03156","0.981"
"1.2e-51","164.0",4,"HFCAGB_01912","1.008"
"1.2e-68","211.0",4,"AJBGEP_04440","0.942"
"1.2e-91","266.0",4,"GEGEGB_00150","0.985"
"1.3e-118","333.0",4,"LNHIMF_00552","1.0"
"1.3e-121","352.0",4,"GEGEGB_02369","1.024"
"1.3e-136","394.0",4,"LNHIMF_04532","0.961"
"1.3e-145","417.0",4,"LNHIMF_00965","1.010"
"1.3e-152","430.0",4,"LNHIMF_02985","0.857"
"1.3e-185","520.0",4,"GEGEGB_01749","1.0"
"1.3e-190","538.0",4,"BEJGEH_02986","1.0"
"1.3e-200","575.0",4,"GEGEGB_04127","1.068"
"1.3e-204","566.0",4,"GEGEGB_03929","0.819"
"1.3e-206","572.0",4,"GEGEGB_04836","0.955"
"1.3e-210","599.0",4,"BEJGEH_04282","0.988"
"1.3e-24","92.0",4,"BEJGEH_02545","1.014"
"1.3e-243","660.0",4,"GEGEGB_01359","1.0"
"1.3e-247","690.0",4,"GEGEGB_03383","1.0"
"1.3e-284","780.0",4,"AJBGEP_03407","1.087"
"1.3e-286","785.0",4,"AJBGEP_01360","0.803"
"1.3e-55","171.0",4,"LNHIMF_04380","0.966"
"1.3e-88","268.0",4,"BEJGEH_01393","0.987"
"1.3e-96","282.0",4,"GEGEGB_04081","1.0"
"1.4e-103","299.0",4,"GEGEGB_03216","1.085"
"1.4e-120","337.0",4,"BEJGEH_00562","1.0"
"1.4e-122","361.0",4,"LNHIMF_01217","1.028"
"1.4e-128","372.0",4,"LNHIMF_00714","0.944"
"1.4e-129","369.0",4,"GEGEGB_04871","1.0"
"1.4e-138","398.0",4,"HFCAGB_03320","0.847"
"1.4e-152","441.0",4,"LNHIMF_02501","0.981"
"1.4e-153","439.0",4,"HFCAGB_02710","1.050"
"1.4e-211","583.0",4,"AJBGEP_02749","1.039"
"1.4e-217","598.0",4,"LNHIMF_03642","1.0"
"1.4e-224","644.0",4,"BEJGEH_01472","0.942"
"1.4e-248","691.0",4,"BEJGEH_01238","0.971"
"1.4e-292","817.0",4,"LNHIMF_02450","0.993"
"1.4e-296","813.0",4,"LNHIMF_00130","0.975"
"1.4e-40","132.0",4,"AJBGEP_00398","0.915"
"1.5e-146","413.0",4,"GEGEGB_02047","0.818"
"1.5e-161","452.0",4,"BEJGEH_03372","1.099"
"1.5e-182","516.0",4,"BEJGEH_00120","0.983"
"1.5e-193","537.0",4,"HFCAGB_04194","0.993"
"1.5e-202","575.0",4,"LNHIMF_03009","1.015"
"1.5e-213","591.0",4,"LNHIMF_04522","1.0"
"1.5e-216","603.0",4,"HFCAGB_00390","0.961"
"1.5e-217","616.0",4,"AJBGEP_04247","1.002"
"1.5e-260","734.0",4,"HFCAGB_04220","1.003"
