# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_46	cds	180149	181492	+	PAPNPA_02399	724.0	1.5e-263	0.841	0.945	0.952	UniRef:UniRef50_A0A376FFY4
contig_46	cds	181579	182643	-	PAPNPA_02400	662.0	2.7e-241	0.938	0.927	0.988	UniRef:UniRef50_A0A379W1W7
contig_46	tRNA	182979	183065	-	PAPNPA_02401	64.5	-	-	-	-	-
contig_46	cds	183079	183411	-	PAPNPA_02402	197.0	9.2e-65	0.991	0.801	0.982	UniRef:UniRef50_P0AG99
contig_46	cds	183634	184971	-	PAPNPA_02403	528.0	3.9e-185	1.018	0.976	0.607	UniRef:UniRef50_Q82WX6
contig_46	cds	184964	185812	-	PAPNPA_02404	494.0	1.5e-176	1.174	1.0	0.782	UniRef:UniRef50_P0AC13
contig_46	cds	185917	187860	-	PAPNPA_02405	865.0	2.0e-310	0.977	0.867	0.709	UniRef:UniRef50_P0AAI3
contig_46	cds	187955	188581	-	PAPNPA_02406	355.0	5.5e-124	1.240	0.996	0.736	UniRef:UniRef50_Q8ZBB5
contig_46	cds	188669	189001	+	PAPNPA_02407	145.0	1.8e-44	0.882	0.836	0.794	UniRef:UniRef50_B6VLI0
contig_46	cds	189157	189633	-	PAPNPA_02408	264.0	8.3e-90	1.0	0.883	0.829	UniRef:UniRef50_Q9KU89
contig_46	cds	189687	189788	-	PAPNPA_02409	-	-	-	-	-	-
contig_46	ncRNA-region	189728	189850	-	-	122.6	1.6e-18	-	-	-	RFAM:RF01769
contig_46	cds	189881	191314	+	PAPNPA_02410	689.0	5.2e-247	1.0	0.924	0.759	UniRef:UniRef50_P24228
contig_46	cds	191445	192617	-	PAPNPA_02411	592.0	4.3e-211	1.221	1.0	0.691	UniRef:UniRef50_P42641
contig_46	cds	192633	193598	-	PAPNPA_02412	547.0	2.6e-196	1.087	1.0	0.854	UniRef:UniRef50_P0AA73
contig_46	cds	193728	193985	-	PAPNPA_02413	105.0	9.2e-30	1.0	1.0	0.659	UniRef:UniRef50_P0A7L8
contig_46	cds	194005	194316	-	PAPNPA_02414	125.0	1.1e-36	1.0	0.904	0.592	UniRef:UniRef50_Q5R027
contig_46	cds	194433	195545	+	PAPNPA_02415	454.0	4.3e-158	0.886	0.828	0.695	UniRef:UniRef50_P0AD57
contig_46	cds	195777	196064	+	PAPNPA_02416	-	-	-	-	-	-
contig_46	cds	196123	197382	-	PAPNPA_02417	630.0	5.7e-226	1.002	0.942	0.788	UniRef:UniRef50_P33038
contig_46	cds	197436	197729	-	PAPNPA_02418	168.0	2.3e-56	0.866	1.0	0.976	BlastRules:WP_000368006
contig_46	cds	197878	198174	-	PAPNPA_02419	137.0	7.1e-42	0.949	0.853	0.710	UniRef:UniRef50_B7LR58
contig_46	cds	198174	198809	-	PAPNPA_02420	261.0	6.3e-87	0.976	0.892	0.631	UniRef:UniRef50_P0ADV7
contig_46	cds	198828	199379	-	PAPNPA_02421	246.0	4.7e-82	0.934	0.851	0.702	UniRef:UniRef50_P45029
contig_46	cds	199384	200166	-	PAPNPA_02422	429.0	1.1e-151	0.896	0.829	0.961	UniRef:UniRef50_A0A418GDJ1
contig_46	cds	200174	200986	-	PAPNPA_02423	395.0	1.4e-137	0.989	0.819	0.723	UniRef:UniRef50_P63386
contig_46	cds	201199	202176	+	PAPNPA_02424	543.0	9.4e-195	0.997	0.961	0.877	UniRef:UniRef50_P45394
contig_46	cds	202190	203176	+	PAPNPA_02425	393.0	1.3e-135	1.003	0.994	0.602	UniRef:UniRef50_A0A451DLT0
contig_46	cds	203197	203763	+	PAPNPA_02426	307.0	8.0e-106	1.0	0.879	0.824	UniRef:UniRef50_A0A140N5J7
contig_46	cds	203760	204335	+	PAPNPA_02427	330.0	9.9e-115	1.183	1.0	0.770	UniRef:UniRef50_P0ADV9
contig_46	cds	204304	204858	+	PAPNPA_02428	272.0	4.7e-92	0.973	0.840	0.749	UniRef:UniRef50_P0ADV1
contig_46	cds	204865	205590	+	PAPNPA_02429	310.0	7.1e-105	0.988	0.824	0.630	UniRef:UniRef50_P45073
contig_46	cds	205638	207071	+	PAPNPA_02430	898.0	0.0	0.985	0.801	1.0	UniRef:UniRef50_P24255
contig_46	cds	207094	207381	+	PAPNPA_02431	181.0	4.6e-59	1.0	0.819	0.947	UniRef:UniRef50_P0AFX0
contig_46	cds	207499	207990	+	PAPNPA_02432	295.0	8.2e-102	1.0	0.832	0.945	UniRef:UniRef50_P69829
contig_46	cds	208036	208890	+	PAPNPA_02433	460.0	1.6e-163	0.989	0.953	0.815	UniRef:UniRef50_C4K7I7
contig_46	cds	208887	209159	+	PAPNPA_02434	164.0	9.6e-53	0.956	0.819	1.0	UniRef:UniRef50_P0A9N0
contig_46	cds	209214	209318	-	PAPNPA_02435	-	-	-	-	-	-
contig_46	cds	209408	210040	+	PAPNPA_02436	322.0	2.9e-111	1.0	0.905	0.724	UniRef:UniRef50_P64610
contig_46	cds	210115	210843	-	PAPNPA_02437	338.0	9.2e-117	0.893	0.847	0.750	UniRef:UniRef50_P46022
contig_46	cds	210840	211493	-	PAPNPA_02438	420.0	1.0e-149	0.995	0.900	0.995	UniRef:UniRef50_P0ABU5
contig_46	ncRNA	211611	211715	+	PAPNPA_02439	117.7	2.5e-19	-	-	-	RFAM:RF00081
contig_46	cds	211720	214056	-	PAPNPA_02440	1069.0	0.0	1.006	0.905	0.727	UniRef:UniRef50_P0AEC3
contig_46	cds	214150	215079	-	PAPNPA_02441	565.0	3.6e-203	0.994	0.827	0.879	UniRef:UniRef50_P0ADW6
contig_46	cds	215751	220211	+	PAPNPA_02442	2820.0	0.0	1.0	0.965	0.948	UniRef:UniRef50_P09831
contig_46	cds	220221	221639	+	PAPNPA_02443	932.0	0.0	1.0	1.0	0.956	BlastRules:WP_000081674
contig_46	cds	221847	222248	+	PAPNPA_02444	-	-	-	-	-	-
contig_46	cds	222239	222949	+	PAPNPA_02445	371.0	3.8e-130	0.962	0.974	0.793	UniRef:UniRef50_A0A645DUA6
contig_46	cds	223065	224318	+	PAPNPA_02446	677.0	6.8e-244	0.976	0.850	0.830	UniRef:UniRef50_P0AA82
contig_46	cds	224305	225585	+	PAPNPA_02447	801.0	1.4e-292	1.150	1.0	0.831	UniRef:UniRef50_A0AAE8NBA7
contig_46	cds	225668	226135	-	PAPNPA_02448	219.0	2.5e-72	1.168	1.0	0.657	UniRef:UniRef50_P45424
contig_46	cds	226132	227007	-	PAPNPA_02449	553.0	2.8e-202	1.0	1.0	0.990	BlastRules:WP_000208982
contig_46	cds	227004	227693	-	PAPNPA_02450	303.0	2.1e-103	0.991	1.0	0.665	UniRef:UniRef50_Q4ACH4
contig_46	cds	227740	229230	-	PAPNPA_02451	932.0	0.0	1.0	1.0	0.946	BlastRules:WP_000108454
contig_46	cds	229346	230239	-	PAPNPA_02452	529.0	3.4e-190	0.997	0.928	0.909	UniRef:UniRef50_P0A6L4
contig_46	cds	230374	231156	-	PAPNPA_02453	500.0	2.2e-182	1.0	0.989	1.0	BlastRules:WP_000382926
contig_46	cds	231274	231774	-	PAPNPA_02454	207.0	5.3e-67	1.175	1.032	0.646	UniRef:UniRef50_A0A0T9TVK0
contig_46	cds	231780	232418	-	PAPNPA_02455	361.0	2.6e-126	0.986	0.864	0.866	UniRef:UniRef50_Q83AY0
contig_46	cds	232733	233125	-	PAPNPA_02456	168.0	1.5e-52	1.238	0.964	0.584	UniRef:UniRef50_Q83AX9
contig_47	cds	1412	2044	-	PAPNPA_02457	345.0	3.3e-120	1.0	0.894	0.862	UniRef:UniRef50_A0A090V5P2
contig_47	cds	2297	2611	+	PAPNPA_02458	109.0	1.9e-30	0.981	0.810	0.539	UniRef:UniRef50_Q56585
contig_47	cds	2958	4256	+	PAPNPA_02459	419.0	1.3e-142	0.988	0.941	0.508	UniRef:UniRef50_Q2SK37
contig_47	cds	4503	5126	+	PAPNPA_02460	296.0	2.0e-101	0.870	0.942	0.833	UniRef:UniRef50_A0A377AYX4
contig_47	cds	5378	6649	+	PAPNPA_02461	603.0	3.3e-215	0.972	0.895	0.740	UniRef:UniRef50_Q1QVW2
contig_47	ncRNA	6668	6764	-	PAPNPA_02462	99.3	9.6e-16	-	-	-	RFAM:RF02029
contig_47	cds	6835	9189	+	PAPNPA_02463	1028.0	0.0	0.977	0.956	0.693	UniRef:UniRef50_B0TZA7
contig_47	cds	9398	9670	+	PAPNPA_02464	97.8	3.3e-26	0.967	0.813	0.586	UniRef:UniRef50_C1DGL7
contig_47	cds	9961	11832	+	PAPNPA_02465	738.0	1.6e-260	0.994	0.821	0.691	UniRef:UniRef50_P0ADY1
contig_47	cds	11982	12356	+	PAPNPA_02466	188.0	5.2e-61	1.0	0.844	0.823	UniRef:UniRef50_P0AAR8
contig_47	cds	12460	12858	+	PAPNPA_02467	248.0	8.4e-87	0.992	0.992	0.947	BlastRules:WP_001194534
contig_47	cds	12964	13659	-	PAPNPA_02468	324.0	1.1e-111	1.0	0.996	0.684	UniRef:UniRef50_W0P0R1
contig_47	cds	13724	15424	-	PAPNPA_02469	991.0	0.0	0.998	0.950	0.834	UniRef:UniRef50_P46890
contig_47	cds	15524	16342	+	PAPNPA_02470	406.0	3.2e-142	0.901	0.822	0.792	UniRef:UniRef50_A0A485B2X5
contig_47	cds	16392	17447	-	PAPNPA_02471	380.0	6.1e-129	0.989	0.848	0.559	UniRef:UniRef50_A0A2X3GK72
contig_47	cds	17560	18018	+	PAPNPA_02472	295.0	1.3e-104	1.0	1.0	0.954	BlastRules:WP_000884589
contig_47	cds	18059	19831	+	PAPNPA_02473	905.0	0.0	0.802	0.998	1.0	UniRef:UniRef50_A0A376VLX3
contig_47	cds	19824	21605	+	PAPNPA_02474	953.0	0.0	0.992	0.913	0.857	UniRef:UniRef50_P0AAG5
contig_47	cds	21818	22156	+	PAPNPA_02475	155.0	2.3e-48	1.027	0.816	0.670	UniRef:UniRef50_A0A2D4VJR3
contig_47	cds	22188	23474	+	PAPNPA_02476	486.0	6.0e-169	0.939	0.876	0.627	UniRef:UniRef50_A0A380APN2
contig_47	cds	23574	24434	-	PAPNPA_02477	359.0	2.7e-123	0.997	0.925	0.632	UniRef:UniRef50_A0A2C6DMS5
contig_47	cds	24649	25218	+	PAPNPA_02478	282.0	3.3e-96	1.005	0.931	0.811	UniRef:UniRef50_P77717
contig_47	cds	25251	25562	-	PAPNPA_02479	-	-	-	-	-	-
contig_47	ncRNA	25725	25821	+	PAPNPA_02480	67.7	3.4e-11	-	-	-	RFAM:RF00169
contig_47	cds	25871	27421	-	PAPNPA_02481	654.0	9.8e-233	1.0	0.989	0.620	UniRef:UniRef50_A0A0I1DPN3
contig_47	cds	27646	27906	+	PAPNPA_02482	98.6	9.4e-27	0.965	0.892	0.566	UniRef:UniRef50_A0A2X3CZZ2
contig_47	cds	27912	28052	+	PAPNPA_02483	54.7	1.5e-10	0.957	0.863	0.591	UniRef:UniRef50_Q2RRH8
contig_47	cds	28108	28578	-	PAPNPA_02484	283.0	1.7e-97	0.904	0.801	1.0	UniRef:UniRef50_P0AAS0
contig_47	cds	28694	29245	-	PAPNPA_02485	268.0	3.0e-90	1.0	0.821	0.776	UniRef:UniRef50_P77791
contig_47	cds	29424	29642	-	PAPNPA_02486	145.0	1.5e-45	1.0	0.837	0.986	UniRef:UniRef50_Q7CR17
contig_47	cds	29670	30044	-	PAPNPA_02487	157.0	2.7e-49	0.903	0.991	0.652	UniRef:UniRef50_A0A7G2IKV2
contig_47	cds	30540	33689	-	PAPNPA_02488	1890.0	0.0	0.999	0.999	0.947	BlastRules:WP_001132469
contig_47	cds	33712	34905	-	PAPNPA_02489	740.0	1.2e-272	1.0	1.0	0.997	BlastRules:WP_001039202
contig_47	cds	35047	35700	+	PAPNPA_02490	424.0	1.5e-153	1.0	1.0	1.0	BlastRules:WP_000101745
contig_47	cds	35819	39181	+	PAPNPA_02491	2075.0	0.0	1.0	0.813	0.998	UniRef:UniRef50_P77338
contig_47	cds	39223	40146	-	PAPNPA_02492	319.0	5.2e-107	1.072	1.0	0.553	UniRef:UniRef50_L0M399
contig_47	cds	40216	40383	-	PAPNPA_02493	62.0	2.8e-13	0.945	0.981	0.654	UniRef:UniRef50_A0A090V5S3
contig_47	cds	40397	40912	-	PAPNPA_02494	317.0	8.0e-111	1.0	0.977	0.994	UniRef:UniRef50_A9MLZ1
contig_47	cds	40993	41370	+	PAPNPA_02495	159.0	1.2e-49	0.952	0.908	0.622	UniRef:UniRef50_P0AAR5
contig_47	cds	41523	42074	+	PAPNPA_02496	298.0	2.2e-102	1.0	0.847	0.820	UniRef:UniRef50_Q8ZC94
contig_47	cds	42188	44116	+	PAPNPA_02497	962.0	0.0	0.995	0.839	0.811	UniRef:UniRef50_A0A089RJ49
contig_47	ncRNA-region	43449	43513	+	-	95.1	2.4e-16	-	-	-	RFAM:RF00382
contig_47	cds	44162	44491	+	PAPNPA_02498	160.0	1.6e-50	1.0	0.901	0.752	UniRef:UniRef50_Q12LL6
contig_47	cds	44491	45096	+	PAPNPA_02499	299.0	2.7e-102	1.149	0.996	0.680	UniRef:UniRef50_P0A7H6
contig_47	cds	45207	47081	+	PAPNPA_02500	899.0	0.0	0.998	0.933	0.732	UniRef:UniRef50_P44516
contig_47	cds	47323	47967	+	PAPNPA_02501	280.0	6.0e-94	1.019	0.816	0.651	UniRef:UniRef50_Q9HXV4
contig_47	cds	48196	49158	+	PAPNPA_02502	602.0	5.6e-218	0.997	0.894	0.922	UniRef:UniRef50_P23871
contig_47	cds	49155	50126	-	PAPNPA_02503	406.0	2.6e-140	0.978	0.836	0.608	UniRef:UniRef50_P23872
contig_47	cds	50234	51583	+	PAPNPA_02504	838.0	7.9e-310	0.967	1.0	0.942	BlastRules:WP_000671574
contig_47	cds	51632	53308	-	PAPNPA_02505	966.0	0.0	0.996	0.947	0.946	UniRef:UniRef50_P39830
contig_47	cds	53523	54743	-	PAPNPA_02506	612.0	7.9e-221	0.815	0.991	0.997	UniRef:UniRef50_A0A6L3Y2I4
contig_47	cds	54916	56568	+	PAPNPA_02507	798.0	7.2e-287	0.955	0.822	0.733	UniRef:UniRef50_P07024
contig_47	cds	56685	57164	-	PAPNPA_02508	282.0	5.3e-97	1.0	0.855	0.912	UniRef:UniRef50_P45202
contig_47	ncRNA	57286	57367	+	PAPNPA_02509	84.8	8.4e-13	-	-	-	RFAM:RF00368
contig_47	cds	57366	58160	-	PAPNPA_02510	538.0	2.1e-194	1.0	0.825	1.0	UniRef:UniRef50_P77301
contig_47	cds	58246	59073	-	PAPNPA_02511	486.0	1.8e-173	1.004	0.885	0.920	UniRef:UniRef50_A0A2C9P337
contig_47	cds	59227	61728	-	PAPNPA_02512	1434.0	0.0	0.987	0.970	0.929	UniRef:UniRef50_Q59385
contig_47	cds	61838	62254	+	PAPNPA_02513	257.0	7.0e-88	1.0	0.873	0.920	UniRef:UniRef50_P0A9G4
contig_47	cds	62255	62707	-	PAPNPA_02514	241.0	4.2e-81	0.947	0.840	0.824	UniRef:UniRef50_P0AAS3
contig_47	cds	62704	63621	-	PAPNPA_02515	306.0	4.0e-102	1.013	0.987	0.673	UniRef:UniRef50_P0DKS0
contig_47	cds	63768	64445	+	PAPNPA_02516	270.0	4.0e-90	1.0	0.915	0.591	UniRef:UniRef50_P77279
contig_47	cds	64432	65211	+	PAPNPA_02517	414.0	4.5e-146	1.0	0.925	0.849	UniRef:UniRef50_A0A0A7FTF0
contig_47	cds	65297	66151	-	PAPNPA_02518	517.0	2.4e-188	1.0	1.0	0.951	BlastRules:WP_001300573
contig_47	cds	66211	66981	-	PAPNPA_02519	447.0	9.0e-159	1.156	0.958	0.784	UniRef:UniRef50_P0AFP4
contig_47	cds	67136	67720	-	PAPNPA_02520	368.0	6.2e-130	1.0	0.902	0.938	UniRef:UniRef50_A0A4P8YI04
contig_47	cds	67721	68407	+	PAPNPA_02521	295.0	9.5e-101	1.0	1.253	0.711	UniRef:UniRef50_A0A484ZC43
contig_47	cds	68404	70818	+	PAPNPA_02522	1254.0	0.0	0.999	0.999	0.790	UniRef:UniRef50_A0A076LKE1
contig_47	cds	70815	70919	+	PAPNPA_02523	68.6	2.0e-16	1.0	1.0	0.971	UniRef:UniRef50_V1H4Y4
contig_47	cds	71004	72137	+	PAPNPA_02524	695.0	6.5e-253	1.008	0.936	0.882	UniRef:UniRef50_A0A1X1D1Y9
contig_47	cds	72394	73224	+	PAPNPA_02525	385.0	1.4e-133	0.953	0.840	0.738	UniRef:UniRef50_A0A919S2P1
contig_47	cds	73261	74277	+	PAPNPA_02526	640.0	5.3e-235	1.0	1.0	0.994	BlastRules:WP_000569655
contig_47	cds	74270	74929	+	PAPNPA_02527	233.0	3.8e-76	0.977	0.964	0.561	UniRef:UniRef50_A0A917LJM3
contig_47	cds	74968	76062	-	PAPNPA_02528	474.0	1.5e-165	1.003	0.847	0.647	UniRef:UniRef50_P33667
contig_47	cds	76132	77058	-	PAPNPA_02529	515.0	3.7e-184	1.075	0.997	0.792	UniRef:UniRef50_P0ACR0
contig_47	cds	77285	77767	+	PAPNPA_02530	242.0	3.0e-81	0.956	0.911	0.719	UniRef:UniRef50_Q9S4Y6
contig_47	cds	77846	78664	+	PAPNPA_02531	480.0	8.4e-172	0.985	0.937	0.910	UniRef:UniRef50_P0ACN4
contig_47	cds	78749	80530	+	PAPNPA_02532	806.0	1.5e-289	0.992	0.925	0.689	UniRef:UniRef50_P0AEP7
contig_47	cds	80543	81319	+	PAPNPA_02533	-	-	1.0	1.0	0.996	NCBIProtein:AAL19472.1
contig_47	cds	81420	82298	+	PAPNPA_02534	363.0	3.0e-124	0.990	0.853	0.644	UniRef:UniRef50_A0A0B6RTV4
contig_47	cds	82364	83611	+	PAPNPA_02535	700.0	1.1e-253	1.002	0.945	0.901	UniRef:UniRef50_A0A0J1QY52
contig_47	cds	83707	85161	+	PAPNPA_02536	832.0	5.1e-304	0.983	0.983	0.878	UniRef:UniRef50_Q765R5
contig_47	cds	85240	86601	+	PAPNPA_02537	870.0	0.0	1.0	1.0	0.934	VFDB:VFG049120
contig_47	cds	86660	87958	+	PAPNPA_02538	495.0	2.1e-172	0.988	0.955	0.597	UniRef:UniRef50_P77328
contig_47	cds	87981	89129	+	PAPNPA_02539	443.0	2.3e-153	1.0	0.943	0.623	UniRef:UniRef50_A0A084IUB2
contig_47	ncRNA	89130	89201	+	PAPNPA_02540	98.3	3.2e-15	-	-	-	RFAM:RF02068
contig_47	cds	89209	89994	-	PAPNPA_02541	322.0	1.3e-109	0.989	0.942	0.581	UniRef:UniRef50_A0A0F7D276
contig_47	cds	90005	91240	-	PAPNPA_02542	739.0	4.8e-269	1.085	1.0	0.816	UniRef:UniRef50_P77425
contig_47	cds	91262	92311	-	PAPNPA_02543	-	-	1.0	1.0	0.997	NCBIProtein:AAL19482.1
contig_47	cds	92627	94291	+	PAPNPA_02544	627.0	3.0e-220	1.004	0.954	0.610	UniRef:UniRef50_Q47208
contig_47	cds	94301	95560	+	PAPNPA_02545	523.0	2.6e-184	0.964	0.993	0.624	UniRef:UniRef50_Q32JL8
contig_47	cds	95572	96381	+	PAPNPA_02546	553.0	1.6e-200	1.0	0.885	1.0	UniRef:UniRef50_P0AAS5
contig_47	cds	96385	97278	+	PAPNPA_02547	501.0	3.1e-179	1.0	0.993	0.862	UniRef:UniRef50_A0A377DVY6
contig_47	cds	97319	98386	-	PAPNPA_02548	600.0	1.1e-215	0.944	0.825	0.869	UniRef:UniRef50_P09029
contig_47	cds	98383	98892	-	PAPNPA_02549	273.0	5.2e-93	0.982	0.843	0.855	UniRef:UniRef50_Q87KE1
contig_47	cds	99010	99732	-	PAPNPA_02550	340.0	2.6e-118	0.850	0.995	0.814	UniRef:UniRef50_A0A376KYX1
contig_47	cds	99735	100229	-	PAPNPA_02551	215.0	1.1e-70	0.994	0.976	0.650	UniRef:UniRef50_I2BBH8
contig_47	cds	100402	101787	+	PAPNPA_02552	741.0	2.9e-268	1.002	0.911	0.786	UniRef:UniRef50_P59421
contig_47	cds	101833	102657	-	PAPNPA_02553	371.0	8.9e-129	1.011	0.989	0.646	UniRef:UniRef50_A0A6B8ML34
contig_47	cds	102654	103091	-	PAPNPA_02554	256.0	3.8e-87	1.090	1.0	0.911	UniRef:UniRef50_A0A564NIC5
contig_47	cds	103084	103629	-	PAPNPA_02555	314.0	1.8e-109	0.934	0.977	0.852	UniRef:UniRef50_A0A0H2V5N8
contig_47	cds	103757	103969	-	PAPNPA_02556	137.0	7.1e-43	1.0	1.0	0.971	UniRef:UniRef50_A0A378F8Y5
contig_47	cds	103971	104837	-	PAPNPA_02557	424.0	2.7e-150	0.854	1.065	0.894	UniRef:UniRef50_A0A484Z9D6
contig_47	cds	105384	105941	+	PAPNPA_02558	333.0	1.3e-118	1.0	1.0	0.973	BlastRules:WP_000681030
contig_47	cds	106016	106549	+	PAPNPA_02559	352.0	1.7e-126	1.0	1.0	0.983	BlastRules:WP_000619606
contig_47	cds	106593	107285	+	PAPNPA_02560	433.0	9.1e-157	1.0	1.0	0.983	VFDB:VFG000445
contig_47	cds	107316	109928	+	PAPNPA_02561	1750.0	0.0	1.0	1.0	0.992	VFDB:VFG000446
contig_47	cds	109943	110950	+	PAPNPA_02562	652.0	5.6e-240	1.0	1.0	0.985	VFDB:VFG000447
contig_47	cds	110960	111478	+	PAPNPA_02563	331.0	2.8e-118	1.0	1.0	0.983	VFDB:VFG000448
contig_47	cds	111524	112156	-	PAPNPA_02564	405.0	2.7e-146	1.0	1.0	0.995	VFDB:VFG000449
contig_47	cds	112760	113482	-	PAPNPA_02565	460.0	3.0e-167	1.0	1.0	0.992	BlastRules:WP_001258122
contig_47	cds	113501	113809	-	PAPNPA_02566	-	-	-	-	-	-
contig_47	cds	113974	114570	-	PAPNPA_02567	397.0	1.7e-143	1.0	1.0	0.985	VFDB:VFG000451
contig_47	tRNA	114825	114901	+	PAPNPA_02568	93.7	-	-	-	-	-
contig_47	cds	115085	115351	+	PAPNPA_02569	159.0	4.1e-53	1.0	1.0	0.955	IS:ISEch12
contig_47	ncRNA	115350	115486	-	PAPNPA_02570	68.9	3.7e-10	-	-	-	RFAM:RF01396
contig_47	cds	115384	116184	+	PAPNPA_02571	501.0	6.5e-180	0.992	0.880	0.924	UniRef:UniRef50_A0A196NCT5
contig_47	cds	116406	117893	-	PAPNPA_02572	939.0	0.0	1.0	0.992	0.998	UniRef:UniRef50_A0A3U1YWT7
contig_47	cds	117909	118829	-	PAPNPA_02573	447.0	2.7e-157	0.990	0.868	0.726	UniRef:UniRef50_A0A2H2Z5B5
contig_47	cds	118826	119188	-	PAPNPA_02574	223.0	5.8e-75	1.217	1.0	0.815	UniRef:UniRef50_P77682
contig_47	tRNA	119431	119524	+	PAPNPA_02575	30.0	-	-	-	-	-
contig_47	cds	119613	119858	-	PAPNPA_02576	124.0	2.4e-37	1.0	1.0	0.951	UniRef:UniRef50_V7INN2
contig_47	cds	120058	120480	-	PAPNPA_02577	-	-	-	-	-	-
contig_47	cds	120511	120702	+	PAPNPA_02578	79.7	6.6e-20	1.0	0.840	0.683	UniRef:UniRef50_V7IPV1
contig_47	cds	120753	121607	-	PAPNPA_02579	376.0	4.2e-130	0.944	0.887	0.720	UniRef:UniRef50_P77379
contig_47	cds	121823	123148	+	PAPNPA_02580	628.0	4.2e-224	1.095	1.0	0.681	UniRef:UniRef50_P77212
contig_47	cds	123305	123541	+	PAPNPA_02581	117.0	2.3e-34	1.179	1.0	0.783	UniRef:UniRef50_A9ML66
contig_47	cds	123554	124114	+	PAPNPA_02582	217.0	3.4e-70	0.957	0.813	0.624	UniRef:UniRef50_A0A2P7TX98
contig_47	cds	124193	125368	-	PAPNPA_02583	561.0	1.8e-199	0.974	0.905	0.811	UniRef:UniRef50_A0A0U1HPR6
contig_47	cds	125694	127088	+	PAPNPA_02584	729.0	2.9e-265	0.808	0.989	1.0	UniRef:UniRef50_A0A3P8KIJ7
contig_47	cds	127130	128377	-	PAPNPA_02585	665.0	1.2e-239	0.995	0.896	0.835	UniRef:UniRef50_V5Z9H5
contig_47	cds	128688	130658	+	PAPNPA_02586	909.0	0.0	1.0	0.928	0.694	UniRef:UniRef50_A0A379S832
contig_47	cds	130825	133554	+	PAPNPA_02587	1772.0	0.0	1.0	0.974	0.998	UniRef:UniRef50_A9ML59
contig_47	cds	133682	134668	-	PAPNPA_02588	666.0	2.7e-243	1.0	0.945	0.991	UniRef:UniRef50_W9B525
contig_47	cds	134735	135796	-	PAPNPA_02589	686.0	2.5e-250	0.983	0.948	0.994	UniRef:UniRef50_W9BNL4
contig_47	cds	135811	136665	-	PAPNPA_02590	538.0	2.2e-193	0.993	0.822	0.982	UniRef:UniRef50_A0A379THC8
contig_47	cds	136668	137411	-	PAPNPA_02591	240.0	1.2e-77	0.964	0.891	0.563	UniRef:UniRef50_A0A379XT14
contig_47	cds	137426	137896	-	PAPNPA_02592	291.0	7.4e-101	1.0	1.0	0.994	UniRef:UniRef50_A0A447S2A9
contig_47	cds	137874	138323	-	PAPNPA_02593	233.0	4.8e-78	0.953	0.947	0.831	UniRef:UniRef50_A9ML53
contig_47	cds	138522	139175	-	PAPNPA_02594	382.0	8.8e-135	0.986	0.892	0.893	UniRef:UniRef50_P38489
contig_47	cds	139272	139640	-	PAPNPA_02595	-	-	-	-	-	-
contig_47	cds	139640	140221	-	PAPNPA_02596	228.0	1.4e-74	0.959	0.920	0.627	UniRef:UniRef50_A0AAN3UTD1
contig_47	ncRNA	140344	140487	+	PAPNPA_02597	185.0	1.4e-32	-	-	-	RFAM:RF02652
contig_47	cds	140510	140851	+	PAPNPA_02598	131.0	5.4e-39	0.965	0.886	0.505	UniRef:UniRef50_A0A447UY09
contig_47	cds	140857	141105	-	PAPNPA_02599	128.0	1.3e-38	1.0	0.932	0.780	UniRef:UniRef50_P77506
contig_47	cds	141172	142290	-	PAPNPA_02600	652.0	4.6e-236	1.0	0.935	0.825	UniRef:UniRef50_P77213
contig_47	cds	142302	143006	-	PAPNPA_02601	445.0	4.6e-159	1.056	1.0	0.935	UniRef:UniRef50_Q56064
contig_47	cds	143053	145308	-	PAPNPA_02602	1262.0	0.0	1.005	0.917	0.819	UniRef:UniRef50_P05825
contig_47	cds	145497	146711	+	PAPNPA_02603	652.0	3.7e-234	0.983	0.822	0.736	UniRef:UniRef50_P13039
contig_47	cds	146742	146960	+	PAPNPA_02604	119.0	2.8e-35	0.972	0.909	0.714	UniRef:UniRef50_P18393
contig_47	cds	146957	150841	+	PAPNPA_02605	2039.0	0.0	0.802	0.996	0.989	UniRef:UniRef50_A0A379UMB8
contig_47	cds	151091	152227	+	PAPNPA_02606	546.0	8.3e-194	0.987	0.894	0.743	UniRef:UniRef50_P26266
contig_47	cds	152280	153074	-	PAPNPA_02607	486.0	1.0e-176	0.996	0.970	0.924	VFDB:VFG000925
contig_47	cds	153071	154060	-	PAPNPA_02608	319.0	3.9e-106	0.960	0.863	0.544	UniRef:UniRef50_P23877
contig_47	cds	154060	155067	-	PAPNPA_02609	577.0	1.4e-207	0.955	0.840	0.994	UniRef:UniRef50_A0A7D5H6H1
contig_47	cds	155178	156422	+	PAPNPA_02610	420.0	1.1e-143	0.944	0.956	0.575	UniRef:UniRef50_A0A379WDU5
contig_47	cds	156485	157441	-	PAPNPA_02611	352.0	2.4e-119	0.969	0.870	0.607	UniRef:UniRef50_A0A7H0MB01
contig_47	cds	157749	158924	+	PAPNPA_02612	611.0	7.1e-219	1.0	0.881	0.777	UniRef:UniRef50_P0AEJ2
